"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.395922942E1,-5.797683448E-2,1.087850891E-3,-5.011136085E-2
7.396924342E1,-5.467578769E-2,1.947571710E-2,-4.053001851E-2
7.397925742E1,-4.325509071E-2,2.952089347E-2,-2.873540856E-2
7.398927142E1,-3.069584444E-2,4.879289772E-3,-1.872423105E-2
7.399928542E1,-2.512131631E-2,-4.904013500E-2,-6.674226839E-3
7.400929942E1,-6.172974594E-3,-9.306933731E-2,2.346049761E-3
7.401931342E1,1.637574285E-2,-1.424757540E-1,9.647105820E-3
7.402932742E1,4.908354580E-2,-1.850001067E-1,1.203528047E-2
7.403934142E1,1.112760752E-1,-1.851923913E-1,1.085336972E-2
7.404935542E1,1.969679147E-1,-1.457768977E-1,1.329199225E-2
7.405936942E1,2.671020031E-1,-5.604728311E-2,3.238791972E-2
7.406938342E1,2.907052040E-1,7.151838392E-2,6.425504386E-2
7.407939742E1,2.693192363E-1,2.068660855E-1,1.074416637E-1
7.408941142E1,2.234707624E-1,3.608984053E-1,1.433144212E-1
7.409942542E1,1.849108636E-1,4.893003404E-1,1.683342904E-1
7.410943942E1,1.544838846E-1,5.466824770E-1,1.692704558E-1
7.411945342E1,1.270884573E-1,5.047499537E-1,1.471169591E-1
7.412946742E1,8.127591014E-2,3.900624216E-1,9.191055596E-2
7.413948142E1,1.332376152E-2,2.343354374E-1,2.414136007E-2
7.414949542E1,-9.290276468E-2,8.707363158E-2,-3.378709778E-2
7.415950942E1,-2.146366537E-1,-9.507630020E-4,-7.599660754E-2
7.416952342E1,-3.263304532E-1,-4.706191365E-3,-1.078387201E-1
7.417953742E1,-4.083928466E-1,2.969732136E-2,-1.309866607E-1
7.418955142E1,-4.081960022E-1,1.052148044E-1,-1.229004040E-1
7.419956542E1,-3.029678464E-1,2.238043100E-1,-6.680278480E-2
7.420957942E1,-1.262788624E-1,3.168791831E-1,1.999298297E-2
7.421959342E1,6.124841794E-2,3.349023759E-1,1.135295928E-1
7.422960742E1,2.092904299E-1,2.794053555E-1,1.884625703E-1
7.423962142E1,2.880486250E-1,1.827371269E-1,2.457407713E-1
7.424963542E1,2.947756648E-1,8.571399748E-2,2.904114127E-1
7.425964942E1,2.671219409E-1,5.390130915E-3,3.242607117E-1
7.426966342E1,2.427789867E-1,-4.458189011E-2,3.384829164E-1
7.427967742E1,2.191559523E-1,-8.215296268E-2,3.285229802E-1
7.428969142E1,1.912610829E-1,-1.410185695E-1,2.953890264E-1
7.429970542E1,1.396535486E-1,-1.966237724E-1,2.434674948E-1
7.430971942E1,4.045320302E-2,-2.511173487E-1,1.890202314E-1
7.431973342E1,-7.978718728E-2,-2.739901841E-1,1.330685616E-1
7.432974742E1,-1.937396973E-1,-2.418807447E-1,8.550748229E-2
7.433976142E1,-2.753549516E-1,-1.520067900E-1,5.317803845E-2
7.434977542E1,-3.181800544E-1,-4.993791878E-2,4.167046025E-2
7.435978942E1,-3.220395148E-1,2.917287685E-2,4.719439149E-2
7.436980342E1,-2.904738486E-1,6.996623427E-2,5.815945193E-2
7.437981742E1,-2.391725779E-1,8.710288256E-2,6.926616281E-2
7.438983142E1,-1.976695657E-1,7.589080185E-2,7.805602252E-2
7.439984542E1,-1.663103104E-1,4.519174248E-2,8.813368529E-2
7.440985942E1,-1.607345492E-1,2.433581743E-3,1.049561352E-1
7.441987342E1,-1.675772667E-1,-3.064341098E-2,1.201593205E-1
7.442988742E1,-1.766778827E-1,-4.506916553E-2,1.355534047E-1
7.443990142E1,-1.830915660E-1,-4.908068478E-2,1.387736946E-1
7.444991542E1,-1.845917106E-1,-5.819164962E-2,1.455272138E-1
7.445992942E1,-1.697842628E-1,-7.934220880E-2,1.361928284E-1
7.446994342E1,-1.435170621E-1,-1.217140853E-1,1.171023101E-1
7.447995742E1,-1.022276729E-1,-1.730185449E-1,1.002375782E-1
7.448997142E1,-3.818762302E-2,-2.255856991E-1,8.858749270E-2
7.449998475E1,3.401413187E-2,-2.690455616E-1,7.745121419E-2
7.450999875E1,7.112833858E-2,-2.579953074E-1,7.054989785E-2
7.452001275E1,1.192937419E-1,-2.850703299E-1,5.652622133E-2
7.453002675E1,1.793615371E-1,-3.055592775E-1,2.909549326E-2
7.454003975E1,2.325264812E-1,-2.909680903E-1,1.171517000E-2
7.455005375E1,2.653543353E-1,-2.400608063E-1,1.647958718E-2
7.456006875E1,2.752993703E-1,-1.843086034E-1,1.202305406E-2
7.457008175E1,2.403298318E-1,-1.094846055E-1,2.049017698E-3
7.458009575E1,1.795101613E-1,-1.749981940E-2,-1.416883338E-2
7.459011075E1,1.092064381E-1,8.506677300E-2,-3.355957568E-2
7.460012375E1,5.153945833E-2,1.719108075E-1,-5.738942698E-2
7.461013775E1,2.631480992E-2,2.149304152E-1,-7.736126333E-2
7.462015175E1,5.991138518E-2,2.634888887E-1,-8.082284033E-2
7.463016575E1,1.327673197E-1,2.675340176E-1,-6.755503267E-2
7.464017975E1,1.846952289E-1,1.819400042E-1,-8.335929364E-2
7.465019375E1,1.748250574E-1,1.831244677E-2,-1.240898818E-1
7.466020775E1,1.069834232E-1,-1.507010758E-1,-1.894912720E-1
7.467022175E1,-2.850730158E-2,-2.862815261E-1,-2.665484846E-1
7.468023575E1,-2.151964903E-1,-3.624274433E-1,-3.461652994E-1
7.469024975E1,-4.181986153E-1,-3.609311581E-1,-4.145499766E-1
7.470026375E1,-6.149622202E-1,-2.838872373E-1,-4.790408015E-1
7.471027775E1,-7.779462337E-1,-1.739235967E-1,-5.245256424E-1
7.472029175E1,-8.419619799E-1,-5.398947001E-2,-5.307974219E-1
7.473030575E1,-7.547659278E-1,7.241957635E-2,-4.576150179E-1
7.474031975E1,-5.231257677E-1,1.962523162E-1,-3.198030889E-1
7.475033375E1,-2.017281055E-1,2.686466873E-1,-1.487784535E-1
7.476034775E1,1.374171972E-1,2.748843431E-1,1.596920751E-2
7.477036175E1,4.095284045E-1,2.155624926E-1,1.368483156E-1
7.478037575E1,5.747727752E-1,1.003762558E-1,2.004158348E-1
7.479038975E1,6.258175373E-1,-7.268279791E-3,2.098675817E-1
7.480040375E1,5.799278021E-1,-7.696906477E-2,1.759607494E-1
7.481041775E1,4.936771691E-1,-9.746235609E-2,1.214309782E-1
7.482043175E1,3.799410462E-1,-7.208216190E-2,4.882707819E-2
7.483044575E1,2.529817522E-1,-3.443144634E-2,-3.390247747E-2
7.484045975E1,1.032282189E-1,1.619657874E-2,-1.311158538E-1
7.485047375E1,-6.616051495E-2,5.385523662E-2,-2.229895145E-1
7.486048775E1,-2.183854580E-1,5.559854209E-2,-3.189842105E-1
7.487050175E1,-3.330670297E-1,3.085284494E-2,-4.021898806E-1
7.488051575E1,-3.890879750E-1,-4.690768663E-3,-4.543662667E-1
7.489052975E1,-3.813104331E-1,-3.341565654E-2,-4.729846120E-1
7.490054375E1,-3.255888522E-1,-3.020494990E-2,-4.674870670E-1
7.491055775E1,-2.613502443E-1,-2.430427633E-2,-4.377095401E-1
7.492057175E1,-2.028669566E-1,-2.125069685E-2,-3.968957961E-1
7.493058575E1,-1.744996607E-1,-2.482836321E-2,-3.449884355E-1
7.494059975E1,-1.621353924E-1,-3.292597085E-2,-2.908772826E-1
7.495061375E1,-1.512142122E-1,-4.321478307E-2,-2.473684698E-1
7.496062775E1,-1.257104576E-1,-4.204299301E-2,-2.204319239E-1
7.497064175E1,-8.455124497E-2,-3.075378388E-2,-2.071807534E-1
7.498065575E1,-1.539827324E-2,1.529866457E-2,-1.805446148E-1
7.499066975E1,5.194850266E-2,7.732545584E-2,-1.381442398E-1
7.500068375E1,9.284719825E-2,1.169391796E-1,-9.909059107E-2
7.501069775E1,1.009550169E-1,1.217789873E-1,-6.300188601E-2
7.502071175E1,8.907385916E-2,1.016590744E-1,-2.835176885E-2
7.503072575E1,6.351561844E-2,8.907152712E-2,-9.641153738E-4
7.504073975E1,2.285234258E-2,5.367598683E-2,2.146502584E-2
7.505075375E1,4.815585911E-3,3.764425218E-2,5.139102787E-2
7.506076775E1,2.807827666E-3,2.419875003E-2,8.242750168E-2
7.507078175E1,1.955812611E-2,-1.727713272E-2,1.149731129E-1
7.508079575E1,5.376456678E-2,-7.711010426E-2,1.414974034E-1
7.509080975E1,9.659824520E-2,-1.648906171E-1,1.620874852E-1
7.510082375E1,1.273979545E-1,-2.654870152E-1,1.666798443E-1
7.511083775E1,1.496204436E-1,-3.468316793E-1,1.636675298E-1
7.512085175E1,1.828825474E-1,-3.571735322E-1,1.684915870E-1
7.513086575E1,2.163149118E-1,-2.837107182E-1,1.830686033E-1
7.514087975E1,2.389118075E-1,-1.575168371E-1,1.952719986E-1
7.515089375E1,2.376106679E-1,1.238865219E-2,1.946952492E-1
7.516090775E1,2.253318876E-1,2.045993805E-1,1.936898977E-1
7.517092175E1,1.683677137E-1,3.471015096E-1,1.763400435E-1
7.518093575E1,9.244684875E-2,3.937454224E-1,1.411945671E-1
7.519094975E1,9.203335270E-3,3.476539850E-1,9.005412459E-2
7.520096375E1,-8.638790250E-2,2.082348317E-1,1.792266965E-2
7.521097775E1,-1.831448823E-1,3.654837236E-2,-5.655887350E-2
7.522099175E1,-2.815009952E-1,-8.636849374E-2,-1.078705341E-1
7.523100575E1,-3.728736639E-1,-1.035751924E-1,-1.174477935E-1
7.524101975E1,-4.382723868E-1,-4.186681658E-2,-1.048220098E-1
7.525103375E1,-4.508312047E-1,4.032982886E-2,-8.115642518E-2
7.526104775E1,-3.850548565E-1,1.267366260E-1,-4.637447745E-2
7.527106175E1,-2.429263294E-1,2.214343697E-1,2.072866261E-2
7.528107575E1,-5.471435562E-2,2.730663717E-1,1.054760441E-1
7.529108975E1,1.189562455E-1,2.484484017E-1,1.860526353E-1
7.530110375E1,2.401026189E-1,1.685162932E-1,2.403989583E-1
7.531111775E1,2.998948991E-1,6.970537454E-2,2.687654495E-1
7.532113175E1,2.836594880E-1,-1.818959042E-2,2.714435160E-1
7.533114575E1,2.171514034E-1,-9.380590916E-2,2.502908111E-1
7.534115975E1,1.280684024E-1,-1.402769983E-1,2.126947045E-1
7.535117375E1,5.251784623E-2,-1.656795591E-1,1.671825498E-1
7.536118775E1,-1.863409765E-2,-1.867446303E-1,1.206331626E-1
7.537120175E1,-7.861264795E-2,-2.234848887E-1,6.971587986E-2
7.538121575E1,-1.303991526E-1,-2.459430546E-1,1.786946319E-2
7.539122975E1,-1.856099367E-1,-2.456076443E-1,-3.178461641E-2
7.540124375E1,-2.507428527E-1,-2.218016535E-1,-7.348731905E-2
7.541125775E1,-3.262961209E-1,-1.951686442E-1,-1.085937545E-1
7.542127175E1,-3.946650624E-1,-1.457686126E-1,-1.366608143E-1
7.543128575E1,-4.218491018E-1,-8.403471857E-2,-1.379909962E-1
7.544129975E1,-3.937895000E-1,8.604137227E-3,-1.077633277E-1
7.545131375E1,-3.177244663E-1,8.278241754E-2,-5.639636144E-2
7.546132775E1,-2.209694386E-1,1.331619620E-1,6.055563223E-3
7.547134175E1,-1.347279549E-1,1.731498986E-1,6.671325117E-2
7.548135575E1,-7.444756478E-2,1.761068106E-1,1.181127951E-1
7.549136975E1,-4.573044553E-2,1.456136405E-1,1.523442119E-1
7.550138363E1,-3.313555941E-2,1.268711090E-1,1.841056049E-1
7.551139762E1,-3.043240681E-2,9.799879789E-2,2.083665580E-1
7.552141162E1,-1.595333405E-2,6.384109706E-2,2.221180648E-1
7.553142562E1,1.096768491E-2,1.044572517E-2,2.167372704E-1
7.554143962E1,4.093969986E-2,-3.528368101E-2,1.980682313E-1
7.555145362E1,8.893111348E-2,-7.659588754E-2,1.827444881E-1
7.556146762E1,1.312370300E-1,-1.073279604E-1,1.666613966E-1
7.557148163E1,1.572347283E-1,-1.251500398E-1,1.526884735E-1
7.558149563E1,1.824055910E-1,-1.276843101E-1,1.596076339E-1
7.559150963E1,2.188160419E-1,-1.176509336E-1,1.626225114E-1
7.560152363E1,2.224035859E-1,-1.200046390E-1,1.629191935E-1
7.561153763E1,2.128162682E-1,-1.404138505E-1,1.569411010E-1
7.562155163E1,1.752699614E-1,-1.744493097E-1,1.392574459E-1
7.563156563E1,1.405594200E-1,-1.936661750E-1,1.167843565E-1
7.564157963E1,1.322652698E-1,-1.250130683E-1,9.761466086E-2
7.565159362E1,9.808433056E-2,-3.684840351E-2,9.899674356E-2
7.566160762E1,3.534238413E-2,2.467248216E-2,7.484081388E-2
7.567162162E1,-2.069444396E-2,1.504970491E-1,8.510264754E-2
7.568163562E1,-6.614927948E-2,2.900757194E-1,8.315614611E-2
7.569164962E1,-8.027068526E-2,3.958700597E-1,7.551500201E-2
7.570166362E1,-5.005099997E-2,4.789862633E-1,9.494276345E-2
7.571167763E1,2.386259474E-2,5.235384107E-1,1.162362471E-1
7.572169163E1,9.302701801E-2,4.582904577E-1,1.143209040E-1
7.573170563E1,1.080083251E-1,2.748831213E-1,5.577737093E-2
7.574171963E1,4.076617584E-2,6.828494370E-2,-3.827162832E-2
7.575173363E1,-1.290186793E-1,-1.165348962E-1,-1.645410657E-1
7.576174763E1,-3.879040480E-1,-2.814631462E-1,-3.200606108E-1
7.577176163E1,-6.912952662E-1,-3.926891983E-1,-4.676136971E-1
7.578177563E1,-9.739962220E-1,-4.395515025E-1,-5.932201147E-1
7.579178963E1,-1.123060226E0,-3.807578981E-1,-6.617899537E-1
7.580180362E1,-1.062735558E0,-2.349612713E-1,-6.171902418E-1
7.581181762E1,-8.108078241E-1,2.844575793E-3,-4.840272963E-1
7.582183162E1,-4.135323763E-1,1.628941745E-1,-2.942661345E-1
7.583184562E1,3.703916073E-2,2.011521012E-1,-1.338664144E-1
7.584185962E1,3.786204755E-1,1.030833200E-1,-4.743672535E-2
7.585187362E1,5.516675711E-1,-4.834877700E-2,-8.123733103E-3
7.586188763E1,5.760996938E-1,-1.328359693E-1,1.120389253E-2
7.587190163E1,4.835718572E-1,-1.401335150E-1,2.156267501E-2
7.588191563E1,3.262959123E-1,-9.594101459E-2,5.487568676E-3
7.589192963E1,1.563643515E-1,-2.323212475E-2,-4.855980724E-2
7.590194363E1,-2.453007363E-2,4.040464386E-2,-1.248063743E-1
7.591195763E1,-1.672538966E-1,6.887712330E-2,-2.160427272E-1
7.592197163E1,-2.713270485E-1,4.248652607E-2,-3.199840188E-1
7.593198563E1,-3.400857449E-1,-1.283502765E-2,-4.168682694E-1
7.594199962E1,-3.711946607E-1,-5.859399587E-2,-4.897933602E-1
7.595201362E1,-3.859241903E-1,-7.791259140E-2,-5.142270327E-1
7.596202762E1,-3.687686324E-1,-8.109187335E-2,-5.021168590E-1
7.597204162E1,-3.131389618E-1,-7.701388001E-2,-4.583725631E-1
7.598205562E1,-2.309769839E-1,-7.567617297E-2,-4.016171396E-1
7.599206962E1,-1.342019290E-1,-7.604466379E-2,-3.410114944E-1
7.600208363E1,-4.612000287E-2,-1.036509871E-1,-2.958280444E-1
7.601209763E1,3.788032010E-2,-1.373806745E-1,-2.573637962E-1
7.602211163E1,9.785524011E-2,-1.441850513E-1,-2.216177881E-1
7.603212563E1,1.251602024E-1,-1.445518881E-1,-1.955564618E-1
7.604213963E1,1.270971149E-1,-1.257020384E-1,-1.696121991E-1
7.605215363E1,1.195767969E-1,-8.745402098E-2,-1.414409578E-1
7.606216763E1,1.188082099E-1,-4.626610503E-2,-1.063998789E-1
7.607218163E1,1.270192862E-1,-1.638717577E-2,-7.249088585E-2
7.608219563E1,1.320726275E-1,-1.749744825E-2,-5.184526369E-2
7.609220962E1,1.322344691E-1,-4.227729142E-2,-3.431113064E-2
7.610222362E1,1.359615624E-1,-5.037889257E-2,-1.775372587E-2
7.611223762E1,1.294760853E-1,-4.943597317E-2,8.655692451E-3
7.612225162E1,1.217103004E-1,-6.406818330E-2,4.056328908E-2
7.613226562E1,1.215335503E-1,-8.782471716E-2,6.833730638E-2
7.614227962E1,1.346251220E-1,-1.222545952E-1,9.376650304E-2
7.615229363E1,1.442850828E-1,-1.727585346E-1,1.079345196E-1
7.616230763E1,1.540021598E-1,-2.330266684E-1,1.132224947E-1
7.617232163E1,1.826069802E-1,-2.468132824E-1,1.127830073E-1
7.618233563E1,2.182400823E-1,-2.125743479E-1,1.232931763E-1
7.619234963E1,2.572320998E-1,-1.172044277E-1,1.445947289E-1
7.620236363E1,2.832903266E-1,6.938560866E-3,1.732415557E-1
7.621237763E1,2.843347192E-1,1.148648784E-1,2.041140199E-1
7.622239163E1,2.835133970E-1,2.867218554E-1,2.423255891E-1
7.623240562E1,2.609934211E-1,4.509075880E-1,2.773123384E-1
7.624241962E1,2.188803405E-1,5.664570928E-1,2.868281007E-1
7.625243362E1,1.840506345E-1,6.244205832E-1,2.817404568E-1
7.626244762E1,1.647629589E-1,6.365611553E-1,2.741943896E-1
7.627246162E1,1.587108672E-1,5.721684098E-1,2.492932379E-1
7.628247562E1,1.446280628E-1,4.141310751E-1,1.936457008E-1
7.629248963E1,1.177981645E-1,2.611715198E-1,1.467156410E-1
7.630250363E1,6.336554885E-2,1.453397274E-1,1.187426001E-1
7.631251763E1,-1.260315441E-2,6.919132918E-2,9.131994843E-2
7.632253163E1,-1.190912426E-1,3.909521177E-2,6.763406098E-2
7.633254563E1,-1.720754355E-1,1.092112511E-1,6.879800558E-2
7.634255963E1,-1.443561912E-1,2.568987012E-1,1.078500673E-1
7.635257363E1,-5.472334474E-2,3.721810579E-1,1.595756859E-1
7.636258763E1,6.666859984E-2,4.059086740E-1,2.165329903E-1
7.637260163E1,1.658429205E-1,3.491373062E-1,2.757586539E-1
7.638261562E1,2.167093009E-1,2.444620430E-1,3.289808631E-1
7.639262962E1,2.229609936E-1,1.163219959E-1,3.561582267E-1
7.640264362E1,1.972580254E-1,-5.758614279E-4,3.679296672E-1
7.641265762E1,1.521910727E-1,-1.096505448E-1,3.580195308E-1
7.642267162E1,1.027092710E-1,-1.911406070E-1,3.201954663E-1
7.643268662E1,3.617593646E-2,-2.487932742E-1,2.632163465E-1
7.644269963E1,-5.352279544E-2,-2.862642109E-1,1.950101107E-1
7.645271363E1,-1.553004086E-1,-2.925575078E-1,1.259032190E-1
7.646272863E1,-2.545590699E-1,-2.616864145E-1,6.803379953E-2
7.647274263E1,-3.514928818E-1,-2.107738107E-1,3.174973279E-2
7.648275663E1,-4.293115139E-1,-1.527251601E-1,1.387805957E-2
7.649277063E1,-4.746774137E-1,-1.083021387E-1,1.234218106E-2
7.650278879E1,-4.703196883E-1,-8.149289340E-2,2.081316337E-2
7.651280279E1,-4.154157937E-1,-6.681916863E-2,3.477617353E-2
7.652281679E1,-3.245063722E-1,-6.249979138E-2,5.527186021E-2
7.653283079E1,-2.204353511E-1,-6.266093254E-2,8.034047484E-2
7.654284479E1,-1.233615428E-1,-6.370222569E-2,1.116917282E-1
7.655285879E1,-6.306585670E-2,-6.213174760E-2,1.383883357E-1
7.656287279E1,-3.427362069E-2,-6.442446262E-2,1.701174974E-1
7.657288679E1,-2.754878998E-2,-5.673693866E-2,1.937300712E-1
7.658290079E1,-1.935743913E-2,-4.771574587E-2,2.113977522E-1
7.659291479E1,8.716136217E-4,-4.342054203E-2,2.116447240E-1
7.660292879E1,2.949340269E-2,-4.230254889E-2,2.180706710E-1
7.661294279E1,6.321328878E-2,-1.184399202E-1,2.121659070E-1
7.662295679E1,1.363607347E-1,-2.103434801E-1,1.976215839E-1
7.663297079E1,2.364319265E-1,-2.861062586E-1,1.819691360E-1
7.664298479E1,3.276939094E-1,-3.614742458E-1,1.724512726E-1
7.665299879E1,4.136128426E-1,-4.149802625E-1,1.549687237E-1
7.666301279E1,4.713715017E-1,-4.309533536E-1,1.296119690E-1
7.667302679E1,4.936823845E-1,-4.036610126E-1,1.098664328E-1
7.668304079E1,4.841479659E-1,-3.451763988E-1,8.145849407E-2
7.669305479E1,4.479620159E-1,-2.640193403E-1,5.220422521E-2
7.670306879E1,3.942812085E-1,-1.468194872E-1,2.734734304E-2
7.671308279E1,3.605802655E-1,5.101568997E-3,1.921757311E-2
7.672309679E1,3.465510011E-1,1.767929047E-1,2.735832334E-2
7.673311079E1,3.386792243E-1,3.103474975E-1,4.397564754E-2
7.674312479E1,3.480737805E-1,3.928578198E-1,5.613031611E-2
7.675313879E1,3.620982468E-1,4.280640781E-1,6.189328432E-2
7.676315279E1,3.907024562E-1,4.259934425E-1,6.619242579E-2
7.677316679E1,3.916464150E-1,3.841582239E-1,6.175115705E-2
7.678318079E1,3.393933177E-1,2.774160504E-1,4.145227373E-2
7.679319479E1,2.160313725E-1,1.441921741E-1,5.689814221E-3
7.680320879E1,2.077239752E-2,3.558474779E-2,-4.246786237E-2
7.681322279E1,-2.566988468E-1,-1.082227901E-1,-1.270362139E-1
7.682323679E1,-5.963714719E-1,-2.272000462E-1,-2.445964068E-1
7.683325079E1,-9.040868878E-1,-2.644908726E-1,-3.500379920E-1
7.684326479E1,-1.112999320E0,-1.853723526E-1,-4.107402265E-1
7.685327879E1,-1.182604432E0,-4.891467839E-2,-3.905970752E-1
7.686329279E1,-1.040007591E0,1.410326213E-1,-2.867231369E-1
7.687330679E1,-6.980088353E-1,3.125953972E-1,-1.211085171E-1
7.688332079E1,-2.426016778E-1,3.730044365E-1,2.889375761E-2
7.689333479E1,2.040880471E-1,3.166045249E-1,1.435325146E-1
7.690334879E1,5.116546750E-1,1.610876322E-1,2.097741067E-1
7.691336279E1,6.387528777E-1,-1.670726575E-2,2.341414839E-1
7.692337679E1,6.183945537E-1,-1.289272755E-1,2.303549945E-1
7.693339079E1,4.867939353E-1,-1.693777591E-1,2.080129385E-1
7.694340479E1,3.501836360E-1,-1.451046467E-1,1.586097032E-1
7.695341879E1,2.548401654E-1,-6.211972982E-2,9.893060476E-2
7.696343279E1,2.107704580E-1,1.550875045E-2,2.821568772E-2
7.697344679E1,1.919503063E-1,8.175659180E-2,-4.640658945E-2
7.698346079E1,1.797647476E-1,1.306391805E-1,-1.318106949E-1
7.699347479E1,1.400325149E-1,1.634562612E-1,-2.171101570E-1
7.700348879E1,8.068130910E-2,1.688710004E-1,-3.048887253E-1
7.701350279E1,1.703803986E-2,1.636042893E-1,-3.934907317E-1
7.702351679E1,-3.185226768E-2,1.385530084E-1,-4.704760611E-1
7.703353079E1,-6.563548744E-2,1.254287660E-1,-5.215241909E-1
7.704354479E1,-8.580361307E-2,1.117521003E-1,-5.397069454E-1
7.705355879E1,-8.528621495E-2,1.010183021E-1,-5.337171555E-1
7.706357279E1,-5.969829857E-2,9.128657728E-2,-5.151426792E-1
7.707358679E1,-1.906403154E-2,4.801043868E-2,-4.840019047E-1
7.708360179E1,3.006596304E-2,-1.532458887E-2,-4.456478655E-1
7.709361579E1,7.734601200E-2,-7.851675898E-2,-3.939550817E-1
7.710362979E1,1.345344633E-1,-1.476425678E-1,-3.398047686E-1
7.711364379E1,1.902877986E-1,-1.886285394E-1,-2.944294810E-1
7.712365779E1,2.225269675E-1,-1.816843450E-1,-2.495166063E-1
7.713367179E1,2.153820246E-1,-1.424029022E-1,-2.182267308E-1
7.714368579E1,1.738183349E-1,-1.084214970E-1,-1.904531568E-1
7.715369979E1,1.200837344E-1,-7.026665658E-2,-1.600486487E-1
7.716371379E1,7.449726760E-2,-4.084584489E-2,-1.173758730E-1
7.717372779E1,5.259797722E-2,-4.842934757E-2,-6.502528489E-2
7.718374179E1,6.241039187E-2,-9.634760767E-2,-1.549901441E-2
7.719375579E1,9.648318589E-2,-1.691427529E-1,3.788442537E-2
7.720376979E1,1.355682760E-1,-2.474785894E-1,8.236853778E-2
7.721378379E1,1.617719829E-1,-3.286129236E-1,1.052596495E-1
7.722379779E1,1.733391583E-1,-3.966167271E-1,1.151785925E-1
7.723381179E1,1.746624857E-1,-4.028199315E-1,1.236199886E-1
7.724382579E1,1.531707793E-1,-3.947952688E-1,1.173495799E-1
7.725383979E1,1.312817633E-1,-3.767414689E-1,1.105521321E-1
7.726385379E1,1.366626620E-1,-2.674176395E-1,1.200926378E-1
7.727386779E1,1.386148930E-1,-1.083609983E-1,1.431420594E-1
7.728388179E1,1.374356449E-1,8.866897970E-2,1.765977591E-1
7.729389579E1,1.349189579E-1,2.859788537E-1,2.234260291E-1
7.730390979E1,1.151830703E-1,3.962584734E-1,2.450777888E-1
7.731392379E1,8.818876743E-2,3.850468099E-1,2.400398403E-1
7.732393779E1,8.183259517E-2,2.977566421E-1,2.163084149E-1
7.733395179E1,8.032692969E-2,1.656186432E-1,1.738266796E-1
7.734396579E1,5.953110009E-2,1.013531256E-2,1.187506393E-1
7.735397979E1,2.147110924E-2,-1.028782278E-1,8.334159851E-2
7.736399379E1,-3.172659874E-2,-1.329298764E-1,7.312278450E-2
7.737400779E1,-8.207441866E-2,-1.143752858E-1,8.110815287E-2
7.738402179E1,-1.141372770E-1,-5.330154672E-2,9.422475100E-2
7.739403579E1,-7.502811402E-2,4.656303674E-2,1.166039780E-1
7.740404979E1,4.745864868E-2,1.728101820E-1,1.435730159E-1
7.741406379E1,1.948050857E-1,2.411841899E-1,1.620681286E-1
7.742407779E1,3.286944330E-1,2.592835426E-1,1.749266684E-1
7.743409179E1,4.004820883E-1,2.205096483E-1,1.788831055E-1
7.744410579E1,4.020714760E-1,1.369463205E-1,1.625882685E-1
7.745411979E1,3.436673582E-1,4.953143001E-2,1.346846521E-1
7.746413379E1,2.476076782E-1,-2.882888913E-2,1.002190858E-1
7.747414779E1,1.352359504E-1,-8.828231692E-2,6.511163712E-2
7.748416179E1,1.260430366E-2,-1.251202226E-1,3.225009143E-2
7.749417679E1,-1.260782033E-1,-1.427160203E-1,-1.354797184E-2
7.750418750E1,-2.683490515E-1,-1.978842020E-1,-8.188335598E-2
7.751420150E1,-3.861419559E-1,-2.564772367E-1,-1.538224518E-1
7.752421550E1,-4.589455724E-1,-2.725896239E-1,-2.007215172E-1
7.753422950E1,-4.816170633E-1,-2.419425100E-1,-2.162895650E-1
7.754424350E1,-4.759711623E-1,-1.948487759E-1,-2.008741200E-1
7.755425750E1,-4.505004287E-1,-1.565374583E-1,-1.700155139E-1
7.756427150E1,-4.176176190E-1,-1.260032505E-1,-1.339051872E-1
7.757428550E1,-3.792927563E-1,-1.033583581E-1,-9.361512959E-2
7.758429950E1,-3.429182172E-1,-8.446482569E-2,-4.678238183E-2
7.759431350E1,-3.098590374E-1,-8.412358165E-2,4.432692658E-3
7.760432750E1,-2.648010254E-1,-8.210091293E-2,7.673218846E-2
7.761434150E1,-2.174528986E-1,-7.359454036E-2,1.649164408E-1
7.762435550E1,-1.508648247E-1,-7.667315751E-2,2.597295046E-1
7.763436950E1,-5.747362226E-2,-7.197947800E-2,3.313027918E-1
7.764438350E1,4.828343540E-2,-7.775746286E-2,3.750784993E-1
7.765439750E1,1.501983851E-1,-9.626608342E-2,3.691985905E-1
7.766441150E1,2.231005579E-1,-1.216028705E-1,3.249349892E-1
7.767442550E1,2.684840262E-1,-1.405467093E-1,2.665070295E-1
7.768443950E1,2.941188216E-1,-1.318251342E-1,2.114619017E-1
7.769445350E1,2.927616537E-1,-1.322260648E-1,1.688979417E-1
7.770446750E1,2.903693318E-1,-1.336836219E-1,1.348632872E-1
7.771448150E1,2.865574658E-1,-1.522505730E-1,1.030567661E-1
7.772449550E1,2.958055735E-1,-2.070624232E-1,5.899422988E-2
7.773450950E1,3.138427734E-1,-2.749557197E-1,-2.725864761E-3
7.774452350E1,3.261481524E-1,-3.326408565E-1,-5.527615547E-2
7.775453750E1,3.151905537E-1,-3.369260728E-1,-8.961192518E-2
7.776455150E1,2.756138444E-1,-2.950521111E-1,-1.166408807E-1
7.777456550E1,2.094620913E-1,-1.995740533E-1,-1.284911931E-1
7.778457950E1,1.389548928E-1,-7.714933902E-2,-1.354060918E-1
7.779459450E1,9.413751960E-2,9.316735715E-2,-1.316351891E-1
