"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.666076892E1,1.707948303E-1,2.919229431E0,7.325915680E0
8.667078292E1,9.056167603E-2,3.069367218E0,7.479645996E0
8.668079692E1,7.634124756E-3,3.229234772E0,7.624993744E0
8.669081092E1,-8.023315430E-2,3.385060730E0,7.803871765E0
8.670082492E1,-1.600172424E-1,3.491040344E0,8.035290527E0
8.671083892E1,-2.273771667E-1,3.571872253E0,8.360115051E0
8.672085292E1,-2.773731995E-1,3.631897430E0,8.662186890E0
8.673086692E1,-2.713856506E-1,3.623065796E0,9.038504333E0
8.674088092E1,-2.929408264E-1,3.582500153E0,9.473799133E0
8.675089492E1,-2.965333557E-1,3.510649567E0,9.818232880E0
8.676090892E1,-2.947370911E-1,3.408561859E0,1.011222153E1
8.677092292E1,-2.857557678E-1,3.264411621E0,1.051248917E1
8.678093692E1,-2.921923828E-1,3.094814301E0,1.100750977E1
8.679095092E1,-3.041674805E-1,2.984942780E0,1.146555725E1
8.680096492E1,-3.589535522E-1,2.911894684E0,1.190354645E1
8.681097892E1,-4.014651489E-1,2.934797058E0,1.207868225E1
8.682099292E1,-3.330574036E-1,3.037483521E0,1.203632034E1
8.683100692E1,-4.929249573E-1,3.191662903E0,1.194845306E1
8.684102092E1,-6.596781921E-1,3.343297577E0,1.169592819E1
8.685103492E1,-6.959028625E-1,3.476221161E0,1.154444321E1
8.686104892E1,-6.167175293E-1,3.494333496E0,1.159039764E1
8.687106292E1,-4.233197021E-1,3.362008667E0,1.173619446E1
8.688107692E1,-1.841171265E-1,3.101699982E0,1.195982941E1
8.689109092E1,4.101470947E-2,2.635269928E0,1.238090378E1
8.690110492E1,1.492396545E-1,2.169738007E0,1.272773254E1
8.691111892E1,6.346801758E-2,1.748214569E0,1.297756302E1
8.692113192E1,-6.556365967E-2,1.408271484E0,1.278985336E1
8.693114692E1,-6.765930176E-2,1.269959106E0,1.236249207E1
8.694115992E1,-4.408332825E-1,1.225651245E0,1.199395844E1
8.695117392E1,-6.536906433E-1,1.342707825E0,1.130284561E1
8.696118792E1,-6.867718506E-1,1.601968689E0,1.047596512E1
8.697120192E1,-6.420149231E-1,1.868713989E0,9.823322296E0
8.698121592E1,-5.400769043E-1,2.089355164E0,9.268276520E0
8.699122992E1,-3.647914124E-1,2.211950226E0,8.811127167E0
8.700124392E1,-2.249821472E-1,2.217488708E0,8.464448090E0
8.701125792E1,-1.706451416E-1,2.130220184E0,8.131240997E0
8.702127192E1,-1.895059204E-1,2.020348663E0,7.886799316E0
8.703128592E1,-2.415975952E-1,1.916764069E0,7.722740479E0
8.704129992E1,-2.884501648E-1,1.810784454E0,7.631729736E0
8.705131392E1,-3.406915283E-1,1.704056396E0,7.575297089E0
8.706132792E1,-4.050576782E-1,1.594334564E0,7.564669189E0
8.707134192E1,-4.939727783E-1,1.584305420E0,7.494614868E0
8.708135592E1,-5.548960876E-1,1.557810516E0,7.336244202E0
8.709136992E1,-6.069877625E-1,1.603315887E0,7.181316376E0
8.710138392E1,-5.921685791E-1,1.651216278E0,7.000492401E0
8.711139792E1,-5.887257385E-1,1.781295776E0,6.837182007E0
8.712141192E1,-5.664221191E-1,1.922452240E0,6.760242004E0
8.713142592E1,-5.209167480E-1,2.088157654E0,6.697672119E0
8.714143992E1,-4.996609497E-1,2.261347504E0,6.737189941E0
8.715145392E1,-4.674778748E-1,2.419119415E0,6.807693329E0
8.716146792E1,-4.312532043E-1,2.563419342E0,6.922504578E0
8.717148192E1,-3.975732422E-1,2.682421875E0,7.130422211E0
8.718149592E1,-3.330574036E-1,2.761457520E0,7.373516693E0
8.719150992E1,-2.739303589E-1,2.825374603E0,7.714208221E0
8.720152392E1,-2.409988403E-1,2.850522308E0,8.094267883E0
8.721153792E1,-1.757345581E-1,2.860401764E0,8.511300659E0
8.722155192E1,-8.846603394E-2,2.836601257E0,8.932225342E0
8.723156592E1,-9.430389404E-3,2.769540710E0,9.405241699E0
8.724157992E1,-4.625381470E-2,2.766846313E0,9.881850586E0
8.725159392E1,-1.035845947E-1,2.806663513E0,1.021311172E1
8.726160792E1,-2.350112915E-2,2.779869232E0,1.053988220E1
8.727162192E1,1.002914429E-2,2.725681915E0,1.088805817E1
8.728163592E1,5.733078003E-2,2.638114014E0,1.112965576E1
8.729164992E1,4.595443726E-2,2.590662689E0,1.133293304E1
8.730166392E1,-3.682342529E-2,2.589315491E0,1.147408951E1
8.731167792E1,-4.221221924E-2,2.601140900E0,1.152782776E1
8.732169192E1,-1.686991882E-1,2.654579773E0,1.161330002E1
8.733170592E1,-4.041595459E-1,2.852468262E0,1.159204422E1
8.734171992E1,-6.007008362E-1,3.147504730E0,1.134655472E1
8.735173392E1,-7.729925537E-1,3.387156372E0,1.123428818E1
8.736174692E1,-8.342152405E-1,3.631448364E0,1.119656662E1
8.737176192E1,-8.047265625E-1,3.963008881E0,1.090167984E1
8.738177492E1,-6.951544189E-1,4.138743439E0,1.077100159E1
8.739178892E1,-3.835025024E-1,4.088897095E0,1.067505112E1
8.740180292E1,2.335144043E-2,3.865711212E0,1.075902649E1
8.741181692E1,2.914439392E-1,3.436403961E0,1.107142685E1
8.742183092E1,4.583468628E-1,2.849923553E0,1.153231842E1
8.743184492E1,4.617897034E-1,2.286944275E0,1.183633621E1
8.744185892E1,4.165837097E-1,1.818717957E0,1.188423660E1
8.745187292E1,2.309696960E-1,1.422042847E0,1.169862259E1
8.746188692E1,3.143463135E-2,1.204245758E0,1.127365631E1
8.747190092E1,-8.517288208E-2,1.179547119E0,1.053254745E1
8.748191492E1,-5.897735596E-2,1.246757355E0,9.713301086E0
8.749192892E1,7.484436035E-2,1.331481171E0,9.023685150E0
8.750194292E1,2.601589966E-1,1.459914093E0,8.502469025E0
8.751196063E1,4.311035156E-1,1.612746277E0,8.130642242E0
8.752197463E1,6.075865173E-1,1.757794647E0,7.810009003E0
8.753198862E1,7.444020081E-1,1.882185974E0,7.555388489E0
8.754200262E1,7.650590515E-1,1.958976288E0,7.337741089E0
8.755201662E1,7.247927856E-1,1.985171814E0,7.234306183E0
8.756203062E1,6.632707214E-1,1.936822357E0,7.182214508E0
8.757204462E1,5.185217285E-1,1.864822083E0,7.251819763E0
8.758205862E1,3.427871704E-1,1.795067139E0,7.390281830E0
8.759207263E1,2.194436646E-1,1.748064880E0,7.487280121E0
8.760208663E1,1.239422607E-1,1.708397369E0,7.620054016E0
8.761210063E1,9.729766846E-3,1.692380676E0,7.680677948E0
8.762211463E1,-4.251159668E-2,1.703457642E0,7.684420166E0
8.763212863E1,-8.128097534E-2,1.747915192E0,7.604486389E0
8.764214263E1,-9.729766846E-2,1.851799164E0,7.491022339E0
8.765215663E1,-1.155596924E-1,1.970202942E0,7.411687317E0
8.766217063E1,-1.335223389E-1,2.162702637E0,7.328310699E0
8.767218463E1,-1.291813660E-1,2.377655640E0,7.281308441E0
8.768219862E1,-1.624122620E-1,2.576292572E0,7.158563690E0
8.769221262E1,-2.155517578E-1,2.794239349E0,7.061565399E0
8.770222662E1,-3.246748352E-1,3.002606049E0,6.992409210E0
8.771224062E1,-4.201762390E-1,3.204985199E0,6.997798004E0
8.772225462E1,-5.056484985E-1,3.415297852E0,7.130571899E0
8.773226862E1,-5.887257385E-1,3.625909882E0,7.266489258E0
8.774228263E1,-6.237528992E-1,3.751648407E0,7.522756348E0
8.775229663E1,-7.039860535E-1,3.886368256E0,7.930508423E0
8.776231063E1,-7.900570679E-1,3.980821838E0,8.394543457E0
8.777232463E1,-8.294252014E-1,4.028722229E0,8.923693085E0
8.778233863E1,-8.005352783E-1,4.044888611E0,9.371861115E0
8.779235263E1,-7.152127075E-1,3.994443512E0,9.871671753E0
8.780236663E1,-6.418652344E-1,3.885021057E0,1.032597702E1
8.781238063E1,-5.779481506E-1,3.773952026E0,1.072699310E1
8.782239463E1,-5.245092773E-1,3.636837158E0,1.104702759E1
8.783240762E1,-4.309538269E-1,3.507955170E0,1.127545258E1
8.784242262E1,-3.616479492E-1,3.388802948E0,1.151465515E1
8.785243562E1,-3.239263916E-1,3.327280884E0,1.165700912E1
8.786244962E1,-3.439846802E-1,3.333418121E0,1.171224426E1
8.787246362E1,-3.528163147E-1,3.351380768E0,1.169832321E1
8.788247763E1,-4.068539429E-1,3.449426880E0,1.165012344E1
8.789249163E1,-6.101312256E-1,3.670217743E0,1.151914581E1
8.790250563E1,-7.473957825E-1,3.832630005E0,1.138427628E1
8.791251963E1,-8.445437622E-1,3.980522461E0,1.135763168E1
8.792253363E1,-8.198451233E-1,3.958817596E0,1.138412659E1
8.793254763E1,-6.697073364E-1,3.844605103E0,1.137080429E1
8.794256163E1,-5.209167480E-1,3.590433655E0,1.142544067E1
8.795257563E1,-4.394860840E-1,3.202889557E0,1.161330002E1
8.796258962E1,-4.037104797E-1,2.707419891E0,1.185384979E1
8.797260362E1,-4.969665527E-1,2.269730072E0,1.192854446E1
8.798261762E1,-6.493496704E-1,1.853445740E0,1.191537186E1
8.799263162E1,-8.753796387E-1,1.535506897E0,1.170281387E1
8.800264562E1,-1.080303497E0,1.420096893E0,1.120869141E1
8.801265962E1,-1.282383270E0,1.447489929E0,1.059077637E1
8.802267363E1,-1.391206970E0,1.602866821E0,9.921518097E0
8.803268763E1,-1.355730743E0,1.822609863E0,9.316176910E0
8.804270163E1,-1.282982025E0,1.970202942E0,8.923842773E0
8.805271563E1,-1.159488831E0,2.099234619E0,8.596024475E0
8.806272963E1,-1.025218048E0,2.168839874E0,8.392447815E0
8.807274363E1,-9.620494080E-1,2.193388824E0,8.204289093E0
8.808275763E1,-9.027726746E-1,2.177372131E0,8.082143097E0
8.809277163E1,-8.833131409E-1,2.115999756E0,7.942932587E0
8.810278563E1,-8.881031799E-1,2.018851776E0,7.845185852E0
8.811279962E1,-9.024732971E-1,1.962868195E0,7.761509857E0
8.812281362E1,-9.096583557E-1,1.906136169E0,7.666158142E0
8.813282762E1,-8.963360596E-1,1.887425079E0,7.576943665E0
8.814284162E1,-9.548643494E-1,1.858235779E0,7.538323975E0
8.815285562E1,-9.683363342E-1,1.854643250E0,7.458240509E0
8.816286962E1,-9.473799133E-1,1.928140411E0,7.281458130E0
8.817288363E1,-9.467811584E-1,1.977238312E0,7.229216766E0
8.818289763E1,-9.279203796E-1,2.102078705E0,7.133715363E0
8.819291163E1,-9.142987061E-1,2.279908905E0,7.083120575E0
8.820292563E1,-9.053173828E-1,2.504741364E0,7.025041351E0
8.821293963E1,-8.747808838E-1,2.728825378E0,7.006330261E0
8.822295363E1,-8.346643066E-1,2.907703400E0,7.029382324E0
8.823296763E1,-7.818241882E-1,3.048560486E0,7.072193298E0
8.824298163E1,-7.490423584E-1,3.136727142E0,7.199578400E0
8.825299563E1,-7.366181946E-1,3.154989166E0,7.402107239E0
8.826300962E1,-6.897656250E-1,3.185525665E0,7.597750397E0
8.827302362E1,-6.192622375E-1,3.218157806E0,7.828121338E0
8.828303762E1,-6.010002136E-1,3.285966797E0,8.045169983E0
8.829305162E1,-5.349874878E-1,3.328478394E0,8.277636566E0
8.830306562E1,-4.709207153E-1,3.350033569E0,8.571176147E0
8.831307962E1,-3.993695068E-1,3.367696838E0,8.937763824E0
8.832309363E1,-2.511776733E-1,3.339106293E0,9.279652863E0
8.833310763E1,-1.893562317E-1,3.312461700E0,9.679321747E0
8.834312163E1,-2.056723022E-1,3.268153839E0,1.010338989E1
8.835313563E1,-1.359173584E-1,3.174897766E0,1.053643936E1
8.836314863E1,-7.649093628E-2,3.086132355E0,1.086216202E1
8.837316263E1,2.395019531E-2,2.991379395E0,1.111259125E1
8.838317663E1,9.984237671E-2,2.932701416E0,1.127081223E1
8.839319062E1,1.194515991E-1,2.930605774E0,1.126198059E1
8.840320462E1,-7.679031372E-2,3.091221771E0,1.111543533E1
8.841321862E1,-3.165916443E-1,3.258723450E0,1.091560089E1
8.842323262E1,-5.096900940E-1,3.456761627E0,1.067250641E1
8.843324662E1,-6.740483093E-1,3.755690002E0,1.033316208E1
8.844326062E1,-7.539820862E-1,3.974085846E0,1.016745667E1
8.845327462E1,-6.057902527E-1,4.003574524E0,1.022867935E1
8.846328863E1,-2.746788025E-1,3.875291290E0,1.048270111E1
8.847330263E1,4.730163574E-2,3.587589569E0,1.088641159E1
8.848331663E1,3.360511780E-1,3.098406830E0,1.148875900E1
8.849333063E1,4.264631653E-1,2.499053192E0,1.205293579E1
8.850334463E1,3.339555359E-1,1.985920258E0,1.238823853E1
8.851335513E1,2.480342102E-1,1.540296936E0,1.242341537E1
8.852336913E1,7.993377686E-2,1.242416382E0,1.217223770E1
8.853338313E1,-4.715194702E-2,1.142124939E0,1.157572815E1
8.854339713E1,-3.278182983E-2,1.194515991E0,1.083117645E1
8.855341113E1,1.460961914E-1,1.349144440E0,1.011162277E1
8.856342513E1,4.224215698E-1,1.507664795E0,9.552685089E0
8.857343913E1,6.725514221E-1,1.681752777E0,9.139095154E0
8.858345313E1,8.403524780E-1,1.825753326E0,8.770860901E0
8.859346712E1,9.228309631E-1,1.951042786E0,8.455915833E0
8.860348112E1,9.119036865E-1,2.037712555E0,8.215366058E0
8.861349512E1,8.596623230E-1,2.114951935E0,7.945776672E0
8.862350912E1,7.894583130E-1,2.123783569E0,7.761360168E0
8.863352312E1,6.367758179E-1,2.114802246E0,7.628735962E0
8.864353712E1,3.914360046E-1,2.124981079E0,7.607330475E0
8.865355113E1,1.610650635E-1,2.131118317E0,7.603588257E0
8.866356513E1,-1.362167358E-2,2.149080963E0,7.640112305E0
8.867357913E1,-1.791773987E-1,2.159559174E0,7.697143707E0
8.868359313E1,-2.457888794E-1,2.121987305E0,7.670349426E0
8.869360713E1,-2.815644836E-1,2.128573608E0,7.599546661E0
8.870362113E1,-3.171903992E-1,2.164199524E0,7.536078644E0
8.871363513E1,-3.161425781E-1,2.210153961E0,7.412884827E0
8.872364913E1,-3.026705933E-1,2.318229218E0,7.352410583E0
8.873366313E1,-3.312611389E-1,2.432890778E0,7.274871826E0
8.874367712E1,-3.606001282E-1,2.530188446E0,7.218289490E0
8.875369112E1,-3.845503235E-1,2.654729462E0,7.164700928E0
8.876370512E1,-4.261637878E-1,2.783162384E0,7.118896179E0
8.877371912E1,-4.962181091E-1,2.931653595E0,7.127578125E0
8.878373312E1,-5.387297058E-1,3.042722626E0,7.158414001E0
8.879374712E1,-6.093827820E-1,3.151246948E0,7.246880035E0
8.880376113E1,-6.625222778E-1,3.292104034E0,7.333849182E0
8.881377513E1,-6.077362061E-1,3.458108826E0,7.513325958E0
8.882378913E1,-5.197192383E-1,3.625011749E0,7.781418457E0
8.883380313E1,-4.234693909E-1,3.786226501E0,7.937992859E0
8.884381713E1,-3.544628906E-1,3.936813354E0,8.208181000E0
8.885383113E1,-3.056643677E-1,3.962410126E0,8.569529572E0
8.886384513E1,-2.269281006E-1,3.947740631E0,8.946894836E0
8.887385913E1,-2.071691895E-1,3.859274597E0,9.377549286E0
8.888387312E1,-2.052232361E-1,3.724554749E0,9.811496887E0
8.889388612E1,-2.246827698E-1,3.609743500E0,1.020832169E1
8.890390012E1,-2.643502808E-1,3.450624390E0,1.062670166E1
8.891391412E1,-3.194357300E-1,3.309318237E0,1.116243759E1
8.892392812E1,-4.686753845E-1,3.251837769E0,1.153710846E1
8.893394212E1,-5.870791626E-1,3.275787964E0,1.173784103E1
8.894395613E1,-5.411247253E-1,3.328179016E0,1.185474792E1
8.895397013E1,-5.513035583E-1,3.432811432E0,1.185190384E1
8.896398413E1,-7.315287781E-1,3.567531281E0,1.175310928E1
8.897399813E1,-9.360035706E-1,3.705095215E0,1.162048508E1
8.898401213E1,-9.541159058E-1,3.814068604E0,1.145073807E1
8.899402613E1,-8.858578491E-1,3.800147552E0,1.145238464E1
8.900404013E1,-7.813751221E-1,3.694317627E0,1.146914978E1
8.901405413E1,-6.438111877E-1,3.471880188E0,1.149025589E1
8.902406812E1,-5.487588501E-1,3.058439941E0,1.162198196E1
8.903408212E1,-5.228627014E-1,2.602039032E0,1.182630707E1
8.904409612E1,-6.051914978E-1,2.254761200E0,1.183049835E1
8.905411012E1,-7.038363647E-1,1.933080139E0,1.177676010E1
8.906412412E1,-7.997868347E-1,1.681004333E0,1.157976974E1
8.907413812E1,-9.165440369E-1,1.566342773E0,1.115450409E1
8.908415213E1,-1.033001862E0,1.616787872E0,1.055694672E1
8.909416613E1,-1.072220306E0,1.757944336E0,9.896220703E0
8.910418013E1,-1.031205597E0,1.918710022E0,9.305998077E0
8.911419413E1,-9.151968384E-1,2.086511078E0,8.786578217E0
8.912420813E1,-8.598120117E-1,2.159559174E0,8.465346222E0
8.913422213E1,-7.295828247E-1,2.138153687E0,8.237220612E0
8.914423613E1,-6.246510315E-1,2.100581818E0,8.081095276E0
8.915425013E1,-5.420228577E-1,2.007475433E0,8.002957764E0
8.916426413E1,-4.679269409E-1,1.926643524E0,7.899223480E0
8.917427812E1,-3.679348755E-1,1.871857452E0,7.823031921E0
8.918429212E1,-2.492317200E-1,1.815424805E0,7.712711334E0
8.919430612E1,-1.842668152E-1,1.789678345E0,7.555987244E0
8.920432012E1,-1.586700439E-1,1.775906982E0,7.405699768E0
8.921433412E1,-2.353106689E-1,1.787283325E0,7.191644897E0
8.922434812E1,-3.219804382E-1,1.795665894E0,7.079528046E0
8.923436213E1,-4.435276794E-1,1.822460175E0,6.997199249E0
8.924437613E1,-5.691165161E-1,1.865271149E0,6.985822906E0
8.925439013E1,-7.117698669E-1,1.985022125E0,6.980434113E0
8.926440413E1,-8.123606873E-1,2.095941467E0,6.970255280E0
8.927441813E1,-8.412506104E-1,2.235601044E0,7.017706604E0
8.928443213E1,-8.352630615E-1,2.409389648E0,7.039860535E0
8.929444613E1,-7.705975342E-1,2.559228058E0,7.140900421E0
8.930446013E1,-7.304809570E-1,2.713257751E0,7.321275330E0
8.931447412E1,-6.595285034E-1,2.810705109E0,7.493267670E0
8.932448812E1,-5.923182678E-1,2.863096161E0,7.751630402E0
8.933450212E1,-5.818400574E-1,2.877615967E0,8.080646210E0
8.934451612E1,-5.825885010E-1,2.849773865E0,8.535400543E0
8.935453012E1,-5.126838684E-1,2.805765381E0,8.936117249E0
8.936454412E1,-3.851490784E-1,2.722388763E0,9.349258118E0
8.937455813E1,-3.329077148E-1,2.659070435E0,9.758956146E0
8.938457213E1,-2.586621094E-1,2.618654480E0,1.004531067E1
8.939458613E1,-1.841171265E-1,2.588567047E0,1.030277527E1
8.940460013E1,-1.187031555E-1,2.545905762E0,1.050560349E1
8.941461413E1,-4.116439819E-2,2.524051208E0,1.058194473E1
8.942462813E1,2.544708252E-3,2.526296539E0,1.062595322E1
8.943464213E1,-8.906478882E-2,2.580633545E0,1.067310516E1
8.944465513E1,-9.804611206E-2,2.554887085E0,1.062011536E1
8.945466912E1,-1.356179810E-1,2.546354828E0,1.060769119E1
8.946468312E1,-3.314108276E-1,2.602937164E0,1.066337540E1
8.947469712E1,-5.313949585E-1,2.796933746E0,1.060290115E1
8.948471112E1,-6.075865173E-1,3.139271851E0,1.040067169E1
8.949472512E1,-5.951623535E-1,3.381318512E0,1.018601807E1
8.950473912E1,-6.008505249E-1,3.633544006E0,9.836195526E0
8.951475292E1,-6.089337158E-1,3.809278564E0,9.620344391E0
8.952476692E1,-4.222718811E-1,3.777694244E0,9.528285828E0
8.953478092E1,-1.294807434E-1,3.558999023E0,9.823172607E0
8.954479492E1,1.131646729E-1,3.212020569E0,1.035905823E1
8.955480892E1,3.040177917E-1,2.690505066E0,1.122710312E1
8.956482292E1,4.465214539E-1,2.170187073E0,1.218615875E1
8.957483692E1,4.092489624E-1,1.637444916E0,1.300151321E1
8.958485092E1,3.746708679E-1,1.210682373E0,1.333112778E1
8.959486492E1,3.478765869E-1,9.342073059E-1,1.328652054E1
8.960487892E1,1.826202393E-1,9.180409241E-1,1.290241928E1
8.961489292E1,1.556762695E-1,1.065783691E0,1.207059906E1
8.962490692E1,2.216889954E-1,1.330583038E0,1.125299927E1
8.963492092E1,4.114942932E-1,1.579515381E0,1.055455170E1
8.964493492E1,6.653663635E-1,1.768871613E0,9.966424713E0
8.965494892E1,8.357121277E-1,1.939217377E0,9.512269135E0
8.966496292E1,9.729766846E-1,2.024390259E0,9.166488190E0
8.967497692E1,1.041683807E0,2.059716797E0,8.917106781E0
8.968499092E1,1.057251434E0,2.094594269E0,8.652606812E0
8.969500492E1,1.027463379E0,2.103874969E0,8.382268982E0
8.970501892E1,9.621990967E-1,2.040107574E0,8.171507263E0
8.971503292E1,7.923023987E-1,1.995200958E0,7.992928619E0
8.972504692E1,5.876779175E-1,1.945803680E0,7.836503906E0
8.973506092E1,3.679348755E-1,1.873504028E0,7.764653320E0
8.974507492E1,1.739382935E-1,1.799557800E0,7.680677948E0
8.975508892E1,2.424957275E-2,1.736089783E0,7.628436584E0
8.976510292E1,-6.661148071E-2,1.678459625E0,7.718249817E0
8.977511692E1,-9.729766846E-2,1.629661102E0,7.763006744E0
8.978513092E1,-1.001417542E-1,1.663790131E0,7.748636627E0
8.979514492E1,-9.669891357E-2,1.772464142E0,7.756270752E0
8.980515892E1,-9.834548950E-2,1.907932434E0,7.677384796E0
8.981517292E1,-5.553451538E-2,2.073039093E0,7.479496307E0
8.982518692E1,-3.008743286E-2,2.248025208E0,7.365732880E0
8.983520092E1,-5.328918457E-2,2.355801086E0,7.345375214E0
8.984521492E1,-4.266128540E-2,2.507286072E0,7.324269104E0
8.985522892E1,-4.430786133E-2,2.651436310E0,7.442822571E0
8.986524292E1,-6.616241455E-2,2.826572113E0,7.567962341E0
8.987525692E1,-1.438508606E-1,2.978655853E0,7.726482697E0
8.988527092E1,-2.121089172E-1,3.085084534E0,7.842341766E0
8.989528492E1,-2.888992310E-1,3.164718933E0,7.968978424E0
8.990529892E1,-3.487747192E-1,3.232827301E0,8.170609131E0
8.991531292E1,-3.993695068E-1,3.293002167E0,8.435558167E0
8.992532692E1,-3.975732422E-1,3.276087341E0,8.717571716E0
8.993534092E1,-3.772155762E-1,3.225043488E0,9.082213440E0
8.994535492E1,-4.457730103E-1,3.131188660E0,9.562115479E0
8.995536892E1,-4.962181091E-1,3.040177917E0,1.008542725E1
8.996538292E1,-4.748126221E-1,2.888543243E0,1.051503387E1
8.997539692E1,-4.971162415E-1,2.741399231E0,1.099508560E1
8.998541092E1,-6.099815369E-1,2.677931213E0,1.137245087E1
8.999542492E1,-7.887098694E-1,2.647694092E0,1.158216476E1
9.000543792E1,-9.674382019E-1,2.669249268E0,1.169802383E1
9.001545192E1,-1.127455444E0,2.795586548E0,1.164248932E1
9.002546592E1,-1.246308289E0,2.907254333E0,1.160880936E1
9.003547992E1,-1.265468445E0,3.053200836E0,1.153471344E1
9.004549392E1,-1.167871399E0,3.233126678E0,1.149384842E1
9.005550792E1,-1.045575714E0,3.265609131E0,1.152543274E1
9.006552192E1,-8.349636841E-1,3.172203369E0,1.151690048E1
9.007553592E1,-6.400689697E-1,2.942880249E0,1.151136200E1
9.008554992E1,-4.465214539E-1,2.589465179E0,1.170745422E1
9.009556392E1,-4.218228149E-1,2.221679993E0,1.204185883E1
9.010557792E1,-4.784051514E-1,1.859433289E0,1.221025864E1
9.011559192E1,-5.623805237E-1,1.578467560E0,1.224423798E1
9.012560592E1,-6.185137939E-1,1.328038330E0,1.197689392E1
9.013561992E1,-8.831634521E-1,1.250798950E0,1.166658920E1
9.014563392E1,-1.099313965E0,1.276545410E0,1.110061615E1
9.015564792E1,-1.127455444E0,1.419049072E0,1.046548691E1
9.016566192E1,-1.153800659E0,1.573228455E0,9.942923584E0
9.017567592E1,-1.116827545E0,1.677860870E0,9.433233490E0
9.018568992E1,-1.045575714E0,1.747316437E0,8.959468689E0
9.019570392E1,-9.942324829E-1,1.821112976E0,8.602760468E0
9.020571792E1,-9.861492920E-1,1.807042236E0,8.267906799E0
9.021573192E1,-9.807604980E-1,1.752106476E0,7.966433716E0
9.022574592E1,-9.897418213E-1,1.688937836E0,7.776628418E0
9.023575992E1,-9.657916260E-1,1.636995850E0,7.610773315E0
9.024577392E1,-9.000782776E-1,1.548380127E0,7.511080627E0
9.025578792E1,-8.638536072E-1,1.485361176E0,7.471113739E0
9.026580192E1,-8.032296753E-1,1.456620941E0,7.394922180E0
9.027581592E1,-7.559280396E-1,1.452429657E0,7.315138092E0
9.028582992E1,-7.111711121E-1,1.461261292E0,7.253017273E0
9.029584392E1,-6.683601379E-1,1.539398804E0,7.140301666E0
9.030585792E1,-6.679110718E-1,1.625469818E0,7.051087189E0
9.031587192E1,-6.830296326E-1,1.729353790E0,6.992259521E0
9.032588592E1,-6.206094360E-1,1.861379242E0,6.907535706E0
9.033589992E1,-5.581892395E-1,1.999092865E0,6.882837067E0
9.034591392E1,-4.897814941E-1,2.188299408E0,6.876400452E0
9.035592792E1,-4.670288086E-1,2.390828247E0,6.893914032E0
9.036594192E1,-4.414320374E-1,2.542762299E0,6.954088898E0
9.037595592E1,-4.245172119E-1,2.638413391E0,7.079677734E0
9.038596992E1,-4.541555786E-1,2.736459503E0,7.278314667E0
9.039598392E1,-4.330494690E-1,2.781665497E0,7.499554596E0
9.040599792E1,-4.070036316E-1,2.834206238E0,7.762407990E0
9.041601192E1,-3.511697388E-1,2.862198029E0,8.048463135E0
9.042602592E1,-2.874023438E-1,2.872077484E0,8.342751160E0
9.043603992E1,-2.724334717E-1,2.865042114E0,8.625513153E0
9.044605392E1,-2.957849121E-1,2.832709351E0,8.950487366E0
9.045606792E1,-2.751278687E-1,2.785258026E0,9.254355469E0
9.046608192E1,-2.579136658E-1,2.753224640E0,9.638756104E0
9.047609592E1,-2.267784119E-1,2.676134949E0,1.012344818E1
9.048610992E1,-2.137554932E-1,2.639760590E0,1.060709244E1
9.049612392E1,-2.649490356E-1,2.554138641E0,1.114851654E1
9.050613792E1,-1.538800049E-1,2.439028015E0,1.169996979E1
9.051615225E1,-1.719923401E-1,2.403252411E0,1.223720261E1
9.052616625E1,-2.739303589E-1,2.548899536E0,1.248508713E1
9.053618025E1,-4.177812195E-1,2.862796783E0,1.251008514E1
9.054619425E1,-4.457730103E-1,3.093167725E0,1.229423401E1
9.055620825E1,-4.257147217E-1,3.338507538E0,1.190758804E1
9.056622225E1,-4.198768616E-1,3.710034943E0,1.139445511E1
9.057623625E1,-3.728746033E-1,3.933220825E0,1.100990479E1
9.058624925E1,-2.469863892E-1,3.933370514E0,1.087832840E1
9.059626325E1,-1.047821045E-1,3.750600586E0,1.091230774E1
9.060627725E1,7.783813477E-3,3.425476685E0,1.111094467E1
9.061629125E1,4.730163574E-2,2.935395813E0,1.154309601E1
9.062630525E1,4.745132446E-2,2.433938599E0,1.198258209E1
9.063631925E1,9.265731812E-2,2.036814423E0,1.216235825E1
9.064633325E1,1.640588379E-1,1.689686279E0,1.209245361E1
9.065634725E1,1.898052979E-1,1.479673004E0,1.173918823E1
9.066636125E1,2.122586060E-1,1.434317322E0,1.110016708E1
9.067637525E1,2.730322266E-1,1.449136505E0,1.032448013E1
9.068638925E1,4.203259277E-1,1.519041138E0,9.622140656E0
9.069640325E1,6.343807983E-1,1.550176392E0,9.094038849E0
9.070641725E1,7.909552002E-1,1.576970673E0,8.726253662E0
9.071643125E1,8.882528687E-1,1.597927094E0,8.450676727E0
9.072644525E1,9.190887451E-1,1.573976898E0,8.182284851E0
9.073645925E1,8.518785095E-1,1.542542267E0,8.057594147E0
9.074647325E1,7.762857056E-1,1.508263550E0,7.902217255E0
9.075648725E1,6.893165588E-1,1.470691681E0,7.777376862E0
9.076650125E1,5.538482666E-1,1.450334015E0,7.710765381E0
9.077651525E1,3.709286499E-1,1.454525299E0,7.690856781E0
9.078652925E1,1.904040527E-1,1.530866547E0,7.623047791E0
9.079654325E1,4.041595459E-2,1.570833435E0,7.584428101E0
