"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.798268750E0,-1.716686413E-3,3.155767918E-4,-1.764860470E-3
3.808282750E0,-8.554589003E-4,-1.506487839E-3,-3.344608471E-3
3.818296750E0,-9.705089033E-4,-3.514750861E-4,-1.281457487E-3
3.828310750E0,-5.698557943E-4,8.514598012E-4,-3.712252714E-3
3.838324750E0,-3.321167082E-3,-1.232729759E-3,-4.359667189E-3
3.848338750E0,9.067002684E-4,2.187445760E-3,-5.426067859E-3
3.858352750E0,-2.175375819E-3,2.573071280E-3,-4.011396319E-3
3.868366750E0,-1.589685678E-3,-2.368092537E-4,-3.576802555E-3
3.878380750E0,-4.791487008E-4,1.331792679E-3,-5.446608644E-3
3.888394750E0,-1.318238676E-3,2.323414199E-3,-2.380817663E-3
3.898408750E0,-1.621840522E-3,-1.618475653E-4,-3.909040242E-4
3.908422750E0,2.142323181E-3,2.502324060E-5,6.825872697E-4
3.918436750E0,-5.586557090E-4,9.861579165E-4,-1.655135304E-3
3.928450750E0,-4.439614713E-4,1.566019375E-3,1.135475468E-3
3.938464750E0,2.131581306E-3,-7.450720295E-4,-1.771631185E-3
3.948478750E0,-3.644637764E-4,1.053637359E-3,1.241143793E-3
3.958492750E0,1.340759918E-3,-1.018834300E-3,4.031071439E-3
3.968506750E0,4.037041217E-4,-2.645325847E-3,2.391265007E-3
3.978520750E0,-3.217402846E-4,-3.318040632E-3,1.997649902E-3
3.988534750E0,-2.159737051E-5,-7.003578357E-4,3.219842678E-3
3.998549750E0,4.559572786E-3,-1.731533557E-3,2.581216628E-3
4.008563750E0,1.431893557E-3,-6.860704161E-4,5.442133173E-3
4.018577750E0,4.595195875E-3,-9.443974122E-4,2.731035231E-3
4.028591750E0,2.234101295E-3,4.521030933E-4,3.018241376E-3
4.038605750E0,2.797625959E-3,1.215098891E-3,-4.635751247E-4
4.048619750E0,2.010392025E-3,1.198975369E-3,3.379019909E-4
4.058633750E0,2.127569169E-4,-2.636242658E-3,1.602689736E-4
4.068647750E0,4.794802517E-4,7.135001943E-5,2.818737179E-3
4.078661750E0,9.330157191E-4,7.800804451E-5,-3.035529517E-4
4.088675750E0,-7.348544896E-4,-1.451195218E-3,4.561631940E-4
4.098689750E0,1.985840499E-4,5.712094717E-4,8.271415718E-4
4.108703750E0,1.045336947E-3,-8.217492141E-4,4.461449571E-4
4.118717750E0,-1.535000280E-3,-2.312853001E-3,1.713543199E-3
4.128731750E0,1.206137240E-4,-8.083228022E-4,1.730935182E-3
4.138745750E0,2.045035362E-4,5.272524431E-4,2.361305524E-3
4.148759750E0,8.935984224E-4,9.062984027E-4,5.059139803E-4
4.158773750E0,1.229155809E-3,-2.322029322E-4,3.278797260E-3
4.168787750E0,-1.928359270E-4,-7.364647463E-4,4.409410991E-3
4.178801750E0,1.633293927E-3,-1.245394815E-3,2.402452519E-3
4.188815750E0,2.309674397E-3,-5.941274576E-4,5.483748857E-3
4.198829750E0,1.435626298E-3,-2.053058706E-4,2.666923217E-3
4.208843208E0,1.150395721E-3,4.720310681E-4,1.424820628E-3
4.218857208E0,1.081420109E-3,5.503278226E-4,6.602006033E-3
4.228871208E0,5.409996957E-4,-4.791254178E-4,4.701858386E-3
4.238885208E0,2.304011956E-3,7.208953612E-4,4.658182617E-3
4.248899208E0,1.703538001E-4,-9.157899767E-4,4.342182539E-3
4.258913208E0,1.790087670E-3,1.458684448E-3,2.613258548E-3
4.268927208E0,-6.068963557E-4,-4.561580718E-4,3.658513539E-3
4.278941208E0,4.984410480E-3,-6.772000343E-4,4.126697313E-3
4.288955208E0,-1.111362129E-3,3.428863594E-3,1.514354255E-3
4.298969208E0,1.122497022E-3,1.291410532E-3,3.609196981E-3
4.308983208E0,3.478577361E-3,1.459103078E-4,4.569798708E-3
4.318997208E0,5.401857197E-5,-3.564405721E-3,4.408677109E-3
4.329011208E0,2.917006612E-3,1.194848679E-3,4.299006891E-3
4.339025208E0,3.209155053E-3,1.820957754E-3,3.167819232E-4
4.349039208E0,1.723507419E-3,-8.475845680E-4,2.203795360E-3
4.359053208E0,1.815119758E-3,1.952995546E-3,1.641069539E-3
4.369068208E0,1.106988639E-4,-4.823561758E-4,3.461744636E-4
4.379082208E0,9.519923478E-4,-2.759611234E-4,6.646148395E-3
4.389096208E0,1.709660515E-3,1.129388809E-3,3.246090608E-3
4.399110208E0,7.418673486E-4,1.544842031E-3,2.751009073E-3
4.409124208E0,1.107905060E-3,-7.752384990E-4,1.366796903E-3
4.419138208E0,3.604885191E-3,-7.189763710E-5,4.518648144E-3
4.429152208E0,1.102996990E-3,-1.871376298E-3,2.880775137E-3
4.439166208E0,4.211172462E-3,-1.322498545E-3,1.567037776E-3
4.449180208E0,1.553468406E-3,-5.691843107E-4,4.125419073E-3
4.459194208E0,2.464270219E-3,1.544832718E-3,3.518484766E-3
4.469208208E0,3.014355898E-3,6.552506238E-5,4.105903208E-4
4.479222208E0,-4.341714084E-4,-5.099838600E-4,1.120322850E-3
4.489236208E0,7.977634668E-4,-2.099123783E-3,5.585635081E-4
4.499250208E0,4.084637389E-3,-1.234928146E-3,2.444614423E-3
4.509264208E0,-1.240825281E-3,-1.580074895E-3,1.016656868E-3
4.519278208E0,-1.854684204E-3,2.532377839E-3,2.824235708E-4
4.529292208E0,1.735877246E-3,1.315498725E-3,4.150271881E-3
4.539306208E0,-1.206915826E-3,1.250517555E-3,-3.296979703E-4
4.549320208E0,2.525320277E-3,-1.302417368E-3,6.315298378E-5
4.559334208E0,1.412386075E-3,-7.625948638E-4,-1.913178712E-3
4.569348208E0,1.365762204E-3,-3.747868352E-3,1.881791279E-3
4.579362208E0,1.197982579E-3,1.053012442E-3,3.877580166E-4
4.589376208E0,1.916760579E-3,-6.726579741E-4,2.384532243E-3
4.599390208E0,1.611029729E-3,-1.451899298E-3,-6.623901427E-4
4.609404208E0,3.901943564E-4,-4.567401018E-3,8.562249132E-4
4.619418208E0,4.389286041E-4,-9.974339046E-4,7.342519239E-4
4.629432208E0,1.671757549E-3,-9.287656285E-4,1.689213328E-3
4.639446208E0,4.167139530E-3,-5.007958971E-4,2.349411137E-3
4.649460208E0,4.969783127E-3,1.667869277E-3,1.231616829E-3
4.659474208E0,4.382023588E-3,-9.593390860E-4,2.345617162E-3
4.669488208E0,6.662225351E-3,-3.651212901E-4,1.504064072E-3
4.679502208E0,3.439534456E-3,-7.784441113E-4,1.312582754E-3
4.689516208E0,4.221703857E-3,-2.814407926E-3,3.620608011E-3
4.699530208E0,1.550817862E-3,-1.689488534E-3,1.402460970E-3
4.709544208E0,6.501961499E-3,-3.086801618E-3,2.399394754E-3
4.719558208E0,5.837768316E-3,-1.680119894E-3,1.546117943E-3
4.729572208E0,3.518220037E-3,-4.865662195E-4,3.644138342E-3
4.739586208E0,2.681721002E-3,-7.084663957E-5,4.450011067E-3
4.749600208E0,3.998793662E-3,-6.061047316E-6,2.895826241E-3
4.759614208E0,2.542577684E-3,7.476136088E-4,3.499298589E-3
4.769629208E0,8.255690336E-4,-4.985099658E-4,9.439443238E-4
4.779643208E0,3.667064011E-4,1.670634840E-3,-1.245159656E-4
4.789657208E0,2.747625113E-4,3.156371880E-3,9.014178067E-4
4.799671208E0,2.945913002E-3,1.661744900E-4,-3.057927825E-4
4.809685208E0,-5.750525743E-4,-2.469156869E-3,-1.456078608E-3
4.819699208E0,-1.628864557E-3,-2.984139137E-4,3.193534212E-3
4.829713208E0,1.076977700E-3,5.223308690E-4,2.078189515E-3
4.839727208E0,5.845595151E-4,1.196909696E-3,4.256977700E-4
4.849741208E0,-2.824755386E-3,-8.434909396E-4,7.094414905E-4
4.859755208E0,2.706367522E-4,2.923816675E-3,-2.164641861E-3
4.869769208E0,-2.870697528E-3,-1.359968446E-4,-4.450762644E-4
4.879783208E0,-1.807829365E-3,3.033164889E-3,-4.663816653E-4
4.889797208E0,-4.495022818E-3,1.112148166E-3,-1.407452859E-3
4.899811208E0,-2.663565800E-3,-1.921192743E-3,-1.551796217E-3
4.909825208E0,-1.737451181E-3,-2.048639581E-4,3.142482601E-4
4.919839208E0,-1.825602725E-3,1.439371612E-3,1.786933281E-4
4.929853208E0,-4.875641316E-4,-2.486628480E-3,-1.183202025E-3
4.939867208E0,-1.705428585E-3,5.206130445E-4,-6.479066797E-4
4.949881208E0,-1.582792029E-3,1.751495525E-3,-8.428469300E-5
4.959895208E0,-1.055220142E-3,-5.529378541E-4,-2.065235749E-4
4.969909208E0,-6.674639881E-4,4.227599129E-5,1.548565924E-3
4.979923208E0,-4.148215987E-3,2.032722812E-3,2.499314491E-3
4.989937208E0,1.533571631E-3,-4.903888330E-4,7.427111268E-4
4.999951208E0,-3.199893981E-4,-2.505603246E-3,-1.790487673E-3
5.009965208E0,-1.258084550E-3,1.200961880E-3,-2.724071965E-5
5.019979208E0,2.572536469E-4,1.394259743E-4,-7.915678434E-4
5.029993208E0,-2.854052931E-3,-3.566066734E-3,-5.925828591E-4
5.040007208E0,7.816944271E-4,8.848747239E-4,9.810789488E-4
5.050021208E0,-6.361752748E-4,1.425072551E-4,7.471181452E-4
5.060035208E0,-2.422623336E-3,1.235734671E-3,-1.721099485E-3
5.070049208E0,8.557364345E-4,2.247934695E-3,2.207138576E-3
5.080063208E0,1.080771908E-3,-1.393139362E-3,1.883830875E-3
5.090077208E0,-1.903833821E-3,-1.310970634E-3,1.178956591E-3
5.100091208E0,-1.863619313E-3,-6.592953578E-4,-6.530317478E-4
5.110105208E0,-1.893514767E-3,-1.144860871E-3,-4.650643095E-4
5.120119208E0,-9.440984577E-4,-8.346028626E-4,-6.245877594E-4
5.130133208E0,-1.928400248E-3,-2.229128964E-3,4.297648557E-4
5.140147208E0,-9.443610907E-4,4.739798605E-4,-1.382869668E-4
5.150161208E0,-2.912772819E-3,1.009119209E-3,1.332350075E-5
5.160175208E0,-2.592001110E-4,-7.536271587E-4,1.061809715E-3
5.170189208E0,-2.953857183E-3,-1.867190003E-4,8.983537555E-5
5.180203208E0,-3.659861162E-3,1.717174891E-3,-2.247354481E-3
5.190217208E0,-7.292460650E-4,-2.779485658E-5,-1.169580035E-3
5.200231208E0,-1.394236460E-3,1.110706478E-3,-7.543931715E-4
5.210244958E0,-2.059428021E-3,9.135552682E-4,-5.868356675E-4
5.220259958E0,-3.393670544E-3,1.210764050E-3,-1.423867419E-3
5.230273958E0,1.484658569E-4,-9.640660137E-4,3.660107031E-4
5.240287958E0,9.988117963E-4,7.249107584E-4,-3.185847774E-3
5.250301958E0,-2.500584349E-3,3.026281483E-3,-6.778188981E-4
5.260315958E0,1.572500914E-4,4.603257403E-4,-1.334687695E-4
5.270329958E0,-2.046579495E-3,1.188543625E-3,3.031161614E-4
5.280343958E0,-2.085726708E-3,8.079777472E-4,6.157709286E-4
5.290357958E0,-2.057230100E-3,-8.957586251E-4,-1.547385938E-3
5.300371958E0,9.646583349E-4,2.205226105E-3,-1.620622817E-3
5.310385958E0,-1.752631739E-3,-2.284315880E-3,-1.326194499E-3
5.320399958E0,-1.569671556E-3,-5.021281540E-4,1.062128227E-3
5.330413958E0,1.263953745E-3,-7.566274144E-4,-1.051656902E-3
5.340427958E0,-2.568868920E-3,1.003189478E-3,-1.069233753E-3
5.350441958E0,-6.141513586E-4,-2.498887479E-3,-3.439672291E-4
5.360455958E0,-3.022942692E-4,-7.483912632E-4,6.139720790E-4
5.370469958E0,-1.759454608E-3,-1.546200365E-3,-1.915816218E-3
5.380483958E0,2.032965422E-4,6.820661947E-4,-1.651364379E-3
5.390497958E0,-4.551950842E-4,-1.043805853E-3,-9.291213937E-4
5.400511958E0,-4.677120596E-4,-1.129833981E-5,3.377445973E-4
5.410525958E0,-1.444667578E-5,5.767215043E-5,-9.941039607E-4
5.420539958E0,7.024221122E-5,-2.283778507E-3,-1.867088024E-3
5.430553958E0,-8.056089282E-4,8.897664957E-4,-6.941207685E-4
5.440567958E0,7.976144552E-4,-8.434187621E-4,-1.758320257E-3
5.450581958E0,9.199697524E-4,-2.693925053E-4,2.866052091E-5
5.460595958E0,-1.018866897E-4,-2.147187013E-3,-1.499195118E-3
5.470609958E0,-1.758379862E-3,-4.249908961E-4,-1.936218236E-3
5.480623958E0,1.174293458E-3,-8.982350118E-4,-8.653611876E-4
5.490637958E0,6.206147373E-4,3.522639163E-4,-8.105416782E-4
5.500651958E0,-2.255333588E-3,9.930203669E-4,5.876179785E-4
5.510665958E0,-9.875334799E-4,1.179961953E-3,4.320638254E-5
5.520679958E0,-1.251187176E-3,-2.733250149E-4,-6.470852531E-4
5.530693958E0,-1.439822838E-3,1.278891694E-3,-1.040820032E-3
5.540707958E0,-1.703742892E-3,-2.399998717E-3,2.487868536E-3
5.550721958E0,-1.514945179E-4,-8.708820678E-4,-1.313708257E-3
5.560735958E0,-1.349916682E-3,-1.334804576E-3,3.401143476E-4
5.570749958E0,-1.776048914E-3,5.281218328E-4,9.654127061E-4
5.580763958E0,2.040261403E-3,1.319613308E-3,-2.604401670E-4
5.590777958E0,-3.626737744E-4,1.683974173E-3,-1.495249569E-3
5.600791958E0,7.594749331E-5,-3.581377678E-4,-1.720020548E-3
5.610805958E0,-2.536045387E-3,8.762371726E-4,-1.640230883E-3
5.620819958E0,3.569461405E-4,-1.914755907E-3,3.976197913E-4
5.630833958E0,6.585791707E-4,-2.431978006E-3,5.984073505E-5
5.640847958E0,2.915970981E-4,-1.307591796E-3,-8.951690979E-4
5.650861958E0,-7.597357035E-4,-8.949809708E-4,-4.765125923E-4
5.660875958E0,1.881321892E-3,-9.184167720E-4,-4.464192316E-4
5.670889958E0,-1.313976943E-3,-1.031031832E-3,6.319126114E-4
5.680903958E0,1.527084038E-3,-4.821540788E-4,7.291510701E-5
5.690917958E0,1.823192462E-3,1.383940224E-3,1.794478390E-3
5.700931958E0,-6.876364350E-4,-3.348635510E-4,-2.774610184E-4
5.710945958E0,-1.597451046E-3,-1.015477814E-3,-2.869864460E-3
5.720959958E0,-2.423031256E-3,-2.206976060E-3,2.604154870E-4
5.730974958E0,8.701160550E-5,-1.538665965E-3,-1.830801368E-3
5.740987958E0,-1.594241709E-3,1.727434807E-3,-8.536875248E-4
5.751001958E0,1.143762842E-3,-3.382599913E-3,-5.270824768E-4
5.761016958E0,-2.697048709E-3,2.329614013E-3,-1.220569946E-3
5.771030958E0,-1.578105614E-3,2.264945768E-3,2.173199318E-4
5.781044958E0,-5.554519594E-4,2.084528096E-4,-1.479913015E-3
5.791058958E0,-1.747574657E-3,3.525344655E-4,-1.217797399E-4
5.801072958E0,-1.334784552E-3,1.589227468E-4,-3.789039329E-5
5.811086958E0,5.737654865E-4,4.350151867E-4,1.463812776E-3
5.821100958E0,1.650482416E-3,2.861674875E-5,-7.016034797E-4
5.831114958E0,1.727771014E-3,-1.090498641E-3,8.239746094E-4
5.841128958E0,1.825243235E-3,1.045356505E-3,2.138244454E-3
5.851142958E0,-1.591190696E-3,-5.883974954E-4,-7.786420174E-4
5.861156958E0,-1.901449636E-3,1.108568627E-3,2.278400352E-3
5.871170958E0,-1.662177965E-3,-2.165125683E-3,-3.833593801E-4
5.881184958E0,5.698166788E-4,-1.891353168E-3,-5.394206382E-4
5.891198958E0,4.943031818E-4,2.409766428E-3,-4.688249901E-4
5.901212958E0,-2.691904083E-3,-9.708502330E-4,-2.291758545E-3
5.911226958E0,2.042111009E-4,6.660493091E-5,-2.752492670E-3
5.921240958E0,2.944869921E-3,2.375831828E-3,-1.614789944E-3
5.931254958E0,-1.027530059E-3,-1.324187033E-3,-6.655282341E-4
5.941268958E0,1.495871693E-4,-1.212067902E-3,5.709775724E-4
5.951282958E0,2.164883539E-3,-4.264558665E-4,-9.159371257E-4
5.961296958E0,-2.772616223E-3,1.574643422E-3,-8.877078071E-4
5.971310958E0,1.569595188E-4,-2.593128011E-5,1.023014542E-3
5.981324958E0,1.307444647E-3,-4.706792533E-4,-7.117683999E-4
5.991338958E0,8.592605591E-4,6.197211333E-4,8.060936816E-4
6.001352958E0,1.692343503E-4,-2.719052136E-4,-1.185555011E-4
6.011366958E0,3.103222698E-4,2.013540361E-3,-9.084492922E-4
6.021380958E0,7.838308811E-4,7.594577037E-4,-1.494078431E-3
6.031394958E0,-7.175393403E-4,-5.204780027E-4,2.733883448E-4
6.041408958E0,-1.673307270E-4,-1.535409130E-3,-9.300941601E-4
6.051422958E0,-1.342829317E-3,-5.287746899E-4,3.041699529E-4
6.061436958E0,1.194365323E-3,1.250216737E-3,2.591623925E-4
6.071450958E0,1.818034798E-4,-1.583153848E-3,-4.572714679E-4
6.081464958E0,-3.431048244E-4,-2.507270779E-3,-9.827734903E-5
6.091478958E0,-1.546338201E-3,1.540114172E-4,2.776691690E-4
6.101492958E0,-6.238184869E-4,6.427015178E-4,2.054530196E-3
6.111506958E0,-1.790100709E-3,-1.562944613E-3,-4.173963796E-3
6.121520958E0,1.161480322E-3,-1.106478274E-3,7.970924489E-4
6.131534958E0,9.702313691E-4,3.137970343E-4,2.134620445E-3
6.141548958E0,-1.746458933E-3,-1.428177115E-3,9.455191903E-4
6.151562958E0,2.070201561E-3,-8.475077339E-4,-8.973386139E-5
6.161576958E0,1.389229670E-3,3.591706045E-4,-1.772585325E-3
6.171590958E0,-4.025902599E-4,-5.166056566E-3,-8.800029755E-4
6.181604958E0,-3.187004477E-4,-5.081882700E-4,-1.308554783E-4
6.191618958E0,-1.010634005E-3,3.246393753E-3,5.082404241E-4
6.201632958E0,-1.966442913E-3,3.404852003E-3,-2.279412001E-5
6.211647083E0,1.866143197E-3,-1.576446462E-3,9.943069890E-4
6.221661083E0,1.608615741E-3,1.700548455E-4,1.306429505E-3
6.231675083E0,1.666666940E-3,1.930160448E-3,1.161023043E-3
6.241689083E0,9.401571006E-4,2.284008078E-4,8.915113285E-4
6.251703083E0,-4.934519529E-4,-1.976051368E-3,1.183668151E-3
6.261717083E0,2.499675378E-3,7.821843028E-4,8.339951746E-4
6.271731083E0,1.350449398E-3,8.596437983E-4,-3.738174681E-3
6.281745083E0,-2.917267382E-3,-2.547072247E-3,1.197461504E-3
6.291759083E0,-2.699937671E-3,-6.558112800E-4,1.231925562E-3
6.301773083E0,-1.359302551E-3,-1.250495203E-3,2.347523579E-3
6.311788083E0,-1.768628135E-3,2.207229845E-4,-3.875461407E-4
6.321802083E0,1.070301980E-3,6.207302213E-4,-1.262661070E-3
6.331816083E0,9.753126651E-4,6.623296067E-4,5.451249890E-4
6.341830083E0,3.171889111E-3,-1.567001920E-3,9.094453417E-4
6.351844083E0,1.329600811E-3,1.578768715E-4,2.003107220E-4
6.361858083E0,-6.571169943E-4,1.887334045E-3,1.125492621E-3
6.371872083E0,-1.732928678E-3,-1.489428803E-3,1.571427099E-3
6.381886083E0,9.326301515E-4,1.132986043E-3,-9.252862073E-4
6.391900083E0,1.614838839E-4,-4.285145551E-4,-2.070185728E-3
6.401914083E0,-1.011043787E-4,-9.097475559E-4,1.517358236E-3
6.411928083E0,7.616430521E-4,-9.117908776E-4,1.103150193E-3
6.421942083E0,-1.793660223E-3,1.638596877E-4,9.887246415E-5
6.431956083E0,3.288071603E-4,9.699948132E-4,-1.982065383E-3
6.441970083E0,6.084386259E-4,-2.135140821E-4,-2.443525009E-4
6.451984083E0,1.881612465E-3,-1.172646414E-3,1.954883337E-4
6.461998083E0,4.762616009E-4,-1.878095791E-4,1.379637979E-4
6.472012083E0,8.886195719E-4,-9.218938649E-4,3.379257396E-5
6.482026083E0,-1.747909933E-3,3.553281771E-3,-9.574359283E-4
6.492040083E0,-7.436610758E-5,-1.318849158E-3,2.165054204E-3
6.502054083E0,-1.426985487E-3,1.014346257E-3,-3.681448288E-4
6.512068083E0,-2.601835877E-4,-1.842013560E-3,1.194537617E-4
6.522082083E0,-1.357138157E-3,-1.875570044E-3,1.274733339E-3
6.532096083E0,1.029837877E-4,1.164787449E-3,1.202673651E-3
6.542110083E0,2.381050959E-3,1.299543306E-3,-1.352096908E-3
6.552124083E0,4.483871162E-4,2.492687665E-3,-4.191608168E-4
6.562138083E0,6.931312382E-4,-1.983553171E-3,-2.900790423E-5
6.572152083E0,3.252439201E-4,2.983966842E-4,1.001215074E-3
6.582166083E0,1.270933077E-3,2.036243677E-5,7.789721712E-5
6.592180083E0,2.443660051E-3,-9.086471982E-4,-3.314483911E-5
6.602194083E0,1.304391772E-4,-1.043403056E-3,-1.164189540E-3
6.612208083E0,9.260810912E-4,3.197585233E-3,-1.708131284E-3
6.622222083E0,-1.053446904E-3,6.410991773E-5,-1.699076500E-3
6.632236083E0,2.302311361E-3,-1.733446028E-3,-2.046856098E-3
6.642250083E0,1.200562343E-3,1.364343334E-3,-3.126058728E-4
6.652264083E0,-1.130927354E-3,-1.070137601E-3,2.587730996E-4
6.662278083E0,-6.342474371E-4,-2.043438144E-4,1.197271049E-3
6.672292083E0,2.193631604E-3,-4.817396402E-4,-1.429331955E-3
6.682306083E0,-3.303773701E-5,6.447499618E-5,-1.275786199E-4
6.692320083E0,-1.210927963E-3,-2.563567366E-3,-6.907470524E-4
6.702334083E0,6.543491036E-4,1.852486748E-3,2.693226561E-4
6.712348083E0,8.802711964E-4,2.085668966E-4,-1.792083029E-3
6.722362083E0,1.062432304E-3,-8.412511088E-4,9.243409149E-4
6.732376083E0,7.980242372E-4,-2.228668891E-4,4.133484326E-4
6.742390083E0,1.514682546E-3,-7.749404758E-4,-1.026356593E-3
6.752404083E0,-4.898160696E-4,-7.745223120E-4,3.894241527E-4
6.762418083E0,-5.569290370E-4,5.851406604E-5,1.938584959E-3
6.772433083E0,1.186972484E-3,-1.227858942E-3,-1.195773017E-3
6.782447083E0,-3.112699836E-3,3.404766321E-4,5.099815316E-4
6.792461083E0,1.015679911E-3,-7.766378112E-4,-2.301445231E-3
6.802475083E0,2.978695557E-3,2.496120520E-3,-9.158025496E-4
6.812489083E0,-1.753151417E-3,2.461661119E-3,-7.000477053E-4
6.822503083E0,1.441843808E-3,-2.219110262E-3,9.444542229E-4
6.832517083E0,3.036972135E-3,-2.879637294E-3,3.313063644E-4
6.842531083E0,-1.376418397E-3,1.494604629E-3,-4.952540621E-5
6.852545083E0,-4.161167890E-4,1.523948275E-3,-7.315231487E-4
6.862559083E0,-1.402553171E-3,2.035531215E-4,1.910066232E-3
6.872573083E0,-1.474786550E-3,1.493161544E-4,-2.145084552E-3
6.882587083E0,-1.748559996E-3,-1.392653678E-3,-3.732834011E-4
6.892601083E0,-7.043201476E-4,-9.550536051E-4,2.608848736E-4
6.902615083E0,-4.984568805E-4,-3.387983888E-4,1.229476649E-3
6.912629083E0,1.225853339E-3,2.456787042E-4,1.104240306E-3
6.922643083E0,4.167854786E-4,7.050740533E-4,7.513714954E-4
6.932657083E0,1.300094649E-3,2.562921029E-3,5.858601071E-4
6.942671083E0,-1.303145662E-3,2.676105592E-3,1.479084603E-3
6.952685083E0,-1.681882888E-3,-1.130185090E-3,1.783226617E-4
6.962699083E0,-1.340465620E-3,-1.425529364E-3,8.097579703E-4
6.972713083E0,1.300221309E-3,-8.381106891E-4,-1.015885267E-3
6.982727083E0,3.774370998E-4,-1.408951357E-4,2.009128220E-4
6.992741083E0,8.215010166E-4,-1.130393241E-3,1.299321186E-3
7.002755083E0,9.764973074E-4,-3.355997149E-3,2.100886777E-4
7.012769083E0,8.323062211E-4,1.016678754E-3,-1.526242122E-4
7.022783083E0,7.713194937E-4,-1.173770986E-3,2.684216015E-4
7.032797083E0,2.102183178E-3,4.806383513E-4,7.377406582E-4
7.042811083E0,9.040273726E-4,-1.284238417E-3,1.142275054E-3
7.052825083E0,-1.152500510E-3,-1.183490735E-3,1.208360307E-3
7.062839083E0,-3.950987011E-4,-3.374046646E-4,-1.477212645E-4
7.072853083E0,6.005410105E-4,-2.476517111E-4,8.348999545E-4
7.082867083E0,2.559274435E-4,9.398516268E-4,-4.301015288E-4
7.092881083E0,-1.390092075E-3,-1.277412754E-3,6.736610085E-4
7.102895083E0,1.079989597E-3,-2.272370271E-3,-6.262278184E-4
7.112909083E0,-1.126781106E-3,2.966749715E-3,6.778868847E-4
7.122923083E0,-9.028092027E-4,1.085226424E-3,-8.052275516E-4
7.132937083E0,2.753213048E-4,-1.591658685E-3,-2.477351110E-3
7.142951083E0,2.253783867E-3,1.061382703E-3,7.802271284E-4
7.152965083E0,-7.921829820E-6,-3.084340133E-4,5.832714960E-4
7.162980083E0,-6.385575980E-4,1.464698464E-3,-1.853520982E-3
7.172994083E0,1.310879365E-3,-1.048325095E-3,-1.405912917E-3
7.183008083E0,-4.185773432E-4,-2.017063089E-4,-1.560376491E-3
7.193022083E0,-2.743732184E-4,2.792431042E-4,-1.492542215E-3
7.203036083E0,1.138448715E-5,-2.023325767E-3,2.102725208E-3
7.213050958E0,-2.859873697E-3,-1.247505657E-3,-1.528582536E-3
7.223064958E0,7.060989738E-4,1.067118719E-4,-6.345594302E-4
7.233078958E0,-1.109167933E-4,-1.235920470E-3,-2.740213647E-3
7.243092958E0,-2.116709948E-5,-2.383477055E-3,4.071104340E-4
7.253106958E0,-1.029893756E-3,-8.360864595E-4,2.831779420E-5
7.263120958E0,6.417725235E-4,1.026778482E-4,-8.795540780E-4
7.273134958E0,2.795092762E-3,-4.241708666E-4,9.597251192E-4
7.283148958E0,2.149010077E-3,-1.375185326E-3,2.220998285E-3
7.293162958E0,1.152997836E-3,4.938039929E-4,-7.819239981E-4
7.303176958E0,-2.249218524E-4,9.148498066E-4,-9.936452843E-4
7.313190958E0,1.912545413E-4,1.484276727E-4,4.731663503E-4
7.323204958E0,1.126557589E-3,2.349796705E-3,9.032669477E-4
7.333218958E0,-1.676291227E-3,-1.956257038E-4,1.882283483E-3
7.343232958E0,-4.177798517E-3,3.418000415E-4,-1.385235228E-4
7.353246958E0,2.157799900E-3,-4.851669073E-4,2.084546722E-4
7.363260958E0,1.233415678E-3,1.691700891E-3,-1.681162976E-4
7.373274958E0,6.392914802E-4,-2.270916477E-3,6.023976021E-4
7.383288958E0,1.109872013E-3,5.523008294E-4,2.902750857E-4
7.393302958E0,3.497395664E-4,-5.687102675E-4,-6.604706869E-4
7.403316958E0,-1.685116440E-4,-8.507389575E-4,-4.767719656E-5
7.413330958E0,2.258466557E-3,-2.142545301E-3,-1.212274656E-3
7.423344958E0,2.270983532E-3,-4.168171436E-4,-3.030714579E-4
7.433358958E0,-2.901351079E-3,-1.414908096E-3,1.645594370E-3
7.443372958E0,-2.220114693E-3,-3.760089166E-4,4.820595495E-4
7.453386958E0,1.229638234E-3,-1.552016474E-3,-1.491794828E-3
7.463401958E0,2.652565017E-3,-1.782380044E-3,4.278114066E-4
7.473415958E0,2.222787589E-4,-2.603988629E-3,9.241313674E-4
7.483429958E0,1.319501549E-3,-1.649245154E-3,-4.419405013E-5
7.493443958E0,-8.941143751E-4,7.217442617E-4,-1.371428836E-3
7.503457958E0,-2.158079296E-4,-1.086275559E-3,-6.672893651E-4
7.513471958E0,3.140510991E-3,1.952838618E-3,9.595276788E-5
7.523485958E0,2.698898315E-4,-9.766384028E-4,5.273846909E-4
7.533499958E0,-2.490475774E-3,-2.095438540E-3,-5.420632660E-4
7.543513958E0,-2.145376056E-4,-8.213822730E-4,-1.766774803E-4
7.553527958E0,5.054101348E-5,1.716608182E-3,-5.460544489E-4
7.563541958E0,-2.610497177E-4,7.043406367E-4,-2.001095563E-4
7.573555958E0,-2.341549844E-4,-1.056542620E-3,-2.383883111E-4
7.583569958E0,2.385862172E-3,6.225807592E-4,-4.122923128E-4
7.593583958E0,2.244947478E-3,-1.262553036E-3,2.987366868E-3
7.603597958E0,2.192217857E-3,-2.721231431E-4,-2.312856261E-3
7.613611958E0,9.379014373E-4,-2.767249942E-3,-2.439433709E-3
