"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
3.726396958E1	-3.604504395E-1	4.569996643E0	7.084318085E0
3.727398358E1	-4.867877197E-1	4.324207764E0	7.039561157E0
3.728399758E1	-6.737489319E-1	4.096531219E0	7.078031158E0
3.729401158E1	-8.316705322E-1	3.911216583E0	7.193890228E0
3.730402558E1	-9.577084351E-1	3.705544281E0	7.333849182E0
3.731403958E1	-1.021775208E0	3.543431396E0	7.389084320E0
3.732405358E1	-1.067879333E0	3.384761353E0	7.366780701E0
3.733406758E1	-1.074016571E0	3.267555084E0	7.301965485E0
3.734408158E1	-1.012494507E0	3.294648743E0	7.200775909E0
3.735409558E1	-9.400451660E-1	3.457510071E0	7.056925049E0
3.736411058E1	-8.476872253E-1	3.677702179E0	6.863976288E0
3.737412458E1	-7.041357422E-1	3.902834015E0	6.632108459E0
3.738413858E1	-5.649252319E-1	4.136348419E0	6.398144989E0
3.739415258E1	-4.484674072E-1	4.366419983E0	6.311624908E0
3.740416658E1	-3.781137085E-1	4.562512207E0	6.312223663E0
3.741418058E1	-2.908451843E-1	4.738246765E0	6.375242615E0
3.742419458E1	-2.149530029E-1	4.866529999E0	6.556964722E0
3.743420858E1	-2.317181396E-1	5.006339264E0	6.847809906E0
3.744422258E1	-1.996847534E-1	5.134472809E0	7.198979645E0
3.745423658E1	-1.302291870E-1	5.156177673E0	7.494165802E0
3.746425058E1	-4.790039063E-2	5.103038177E0	7.786657562E0
3.747426458E1	2.275268555E-2	5.104085999E0	8.143964539E0
3.748427858E1	2.694396973E-3	5.181475067E0	8.522677002E0
3.749429258E1	-4.670288086E-2	5.264552307E0	8.865464172E0
3.750430658E1	-1.133143616E-1	5.286107483E0	9.128766632E0
3.751432058E1	-1.517843628E-1	5.265300751E0	9.375453644E0
3.752433458E1	-2.206411743E-1	5.338049469E0	9.713151398E0
3.753434958E1	-2.616558838E-1	5.435347137E0	1.000893631E1
3.754436358E1	-2.490820312E-1	5.450914764E0	1.029169830E1
3.755437758E1	-3.049159241E-1	5.402714996E0	1.048404831E1
3.756439158E1	-5.017565918E-1	5.482050018E0	1.047940796E1
3.757440558E1	-7.596702576E-1	5.595065002E0	1.044108765E1
3.758441958E1	-9.235794067E-1	5.743705902E0	1.043869263E1
3.759443358E1	-9.623487854E-1	6.019432526E0	1.017703674E1
3.760444758E1	-8.523275757E-1	6.239774323E0	9.848919067E0
3.761446158E1	-5.896238708E-1	6.323749695E0	9.681866455E0
3.762447558E1	-1.803749084E-1	6.279441833E0	9.604926453E0
3.763448958E1	2.375559998E-1	6.180048523E0	9.705367584E0
3.764450358E1	5.736071777E-1	6.031407623E0	9.910141754E0
3.765451758E1	7.896080017E-1	5.586832123E0	1.011611343E1
3.766453158E1	8.987310791E-1	4.990172882E0	1.039857605E1
3.767454558E1	1.074615326E0	4.290527802E0	1.048764084E1
3.768455958E1	1.196911011E0	3.576063538E0	1.039633072E1
3.769457358E1	9.430389404E-1	3.171754303E0	1.040231827E1
3.770458858E1	5.900729370E-1	3.101550293E0	1.018407211E1
3.771460258E1	4.170327759E-1	3.101250916E0	9.810000000E0
3.772461658E1	3.875440979E-1	3.145858154E0	9.361981659E0
3.773463058E1	4.324507141E-1	3.355721741E0	8.877888336E0
3.774464458E1	6.409671021E-1	3.637585602E0	8.110434265E0
3.775465858E1	8.548722839E-1	3.740571442E0	7.498357086E0
3.776467258E1	8.898994446E-1	3.789968719E0	7.220983887E0
3.777468658E1	8.198451233E-1	3.947441254E0	6.965465240E0
3.778470058E1	6.643185425E-1	4.089795227E0	6.835385742E0
3.779471458E1	4.685256958E-1	4.191733246E0	6.831643524E0
3.780472858E1	1.651066589E-1	4.174818420E0	6.883136444E0
3.781474258E1	-1.556762695E-1	4.046984253E0	7.083719330E0
3.782475658E1	-3.873944092E-1	3.869154053E0	7.248825989E0
3.783477058E1	-5.177732849E-1	3.733536072E0	7.270979919E0
3.784478458E1	-5.851332092E-1	3.619323578E0	7.271279297E0
3.785479858E1	-6.233038330E-1	3.491788788E0	7.214696960E0
3.786481258E1	-6.581813049E-1	3.432961121E0	7.101831665E0
3.787482658E1	-7.092251587E-1	3.472029877E0	6.917714539E0
3.788484158E1	-7.424560547E-1	3.593876495E0	6.684349823E0
3.789485583E1	-7.467970276E-1	3.780238953E0	6.332731018E0
3.790486983E1	-7.548802185E-1	3.922742615E0	6.001918945E0
3.791488383E1	-7.798782349E-1	4.004023590E0	5.854774933E0
3.792489783E1	-7.692503357E-1	4.157604218E0	5.817352753E0
3.793491183E1	-8.313711548E-1	4.435576172E0	5.834716644E0
3.794492583E1	-8.937913513E-1	4.720433807E0	5.924679565E0
3.795493983E1	-9.145980835E-1	4.970713348E0	6.070925446E0
3.796495383E1	-8.888516235E-1	5.182522888E0	6.240822144E0
3.797496783E1	-8.705895996E-1	5.352868652E0	6.555916901E0
3.798498183E1	-8.884025574E-1	5.546266479E0	7.009473724E0
3.799499583E1	-9.400451660E-1	5.767356720E0	7.432344360E0
3.800500983E1	-9.117539978E-1	5.920188904E0	7.808512115E0
3.801502383E1	-8.361611938E-1	6.015390930E0	8.236621857E0
3.802503783E1	-7.821235657E-1	6.100863190E0	8.655001831E0
3.803505183E1	-7.087760925E-1	6.192622375E0	9.074579315E0
3.804506583E1	-6.039939880E-1	6.189927979E0	9.531129913E0
3.805508083E1	-5.376818848E-1	6.166127472E0	9.989925842E0
3.806509483E1	-4.704716492E-1	6.133645020E0	1.051683014E1
3.807510883E1	-4.339476013E-1	6.073320465E0	1.097158447E1
3.808512283E1	-3.986210632E-1	6.016289062E0	1.119477036E1
3.809513683E1	-3.779640198E-1	5.862858124E0	1.126063339E1
3.810515083E1	-5.499563599E-1	5.851930847E0	1.126093277E1
3.811516483E1	-8.107141113E-1	6.043682098E0	1.118099899E1
3.812517883E1	-9.360035706E-1	6.216871948E0	1.106992996E1
3.813519283E1	-1.025966492E0	6.317911835E0	1.099313965E1
3.814520683E1	-1.019230499E0	6.390810242E0	1.090856552E1
3.815522083E1	-8.312214661E-1	6.370452576E0	1.076681030E1
3.816523483E1	-6.135740662E-1	6.235133972E0	1.070349197E1
3.817524883E1	-4.131408691E-1	5.973029022E0	1.083521805E1
3.818526283E1	-2.986289978E-1	5.640270996E0	1.081201630E1
3.819527683E1	-2.760260010E-1	5.248834991E0	1.059691360E1
3.820529083E1	-2.510279846E-1	4.658013611E0	1.034453842E1
3.821530483E1	-4.001179504E-1	4.045637054E0	1.004995102E1
3.822531983E1	-7.923023987E-1	3.791615295E0	9.829010468E0
3.823533383E1	-1.225800934E0	3.856131134E0	9.545949097E0
3.824534783E1	-1.462758179E0	3.953428802E0	9.183403015E0
3.825536183E1	-1.470991058E0	4.023483124E0	8.775201874E0
3.826537583E1	-1.298100586E0	4.079616394E0	8.244255981E0
3.827538983E1	-9.601034546E-1	4.098327484E0	7.713459778E0
3.828540383E1	-6.331832886E-1	4.061653748E0	7.320526886E0
3.829541783E1	-4.161346436E-1	4.039499817E0	7.020401001E0
3.830543183E1	-2.933898926E-1	4.067042542E0	6.798861694E0
3.831544583E1	-2.688409424E-1	4.037853241E0	6.602470093E0
3.832545983E1	-2.894979858E-1	3.907624054E0	6.468348999E0
3.833547383E1	-3.538641357E-1	3.785478058E0	6.511758728E0
3.834548783E1	-4.677772522E-1	3.679049377E0	6.615942078E0
3.835550183E1	-5.598358154E-1	3.541485443E0	6.658303986E0
3.836551583E1	-6.044430542E-1	3.392245789E0	6.743776245E0
3.837552983E1	-6.782395935E-1	3.290457458E0	6.728807373E0
3.838554383E1	-7.393125916E-1	3.242706757E0	6.750212860E0
3.839555783E1	-7.626640320E-1	3.243155823E0	6.755751343E0
3.840557183E1	-8.298742676E-1	3.318149872E0	6.713239746E0
3.841558683E1	-8.535250854E-1	3.530109100E0	6.684050446E0
3.842560083E1	-7.809260559E-1	3.803141327E0	6.605463867E0
3.843561483E1	-6.108796692E-1	4.036955109E0	6.524482269E0
3.844562883E1	-4.099974060E-1	4.308490448E0	6.446494446E0
3.845564283E1	-2.297721863E-1	4.605921936E0	6.504873047E0
3.846565683E1	-1.420545959E-1	4.893623657E0	6.659950562E0
3.847567083E1	-7.499404907E-2	5.115612030E0	6.871161346E0
3.848568483E1	1.107696533E-2	5.240302734E0	7.085515594E0
3.849569883E1	5.538482666E-2	5.314847717E0	7.418872375E0
3.850571283E1	8.756790161E-2	5.338947601E0	7.844736786E0
3.851572683E1	1.486408997E-1	5.334157562E0	8.344846802E0
3.852574083E1	2.550695801E-1	5.354814606E0	8.837173004E0
3.853575483E1	3.607498169E-1	5.333858185E0	9.296867065E0
3.854576883E1	4.378395081E-1	5.301226044E0	9.787995758E0
3.855578283E1	4.652325439E-1	5.295687561E0	1.016536102E1
3.856579683E1	4.689747620E-1	5.254822540E0	1.042058029E1
3.857581083E1	4.099974060E-1	5.192851410E0	1.053599030E1
3.858582483E1	2.499801636E-1	5.187462616E0	1.050680099E1
3.859583983E1	7.155120850E-2	5.186414795E0	1.045605652E1
3.860585383E1	-1.413061523E-1	5.225932617E0	1.029873367E1
3.861586783E1	-4.065545654E-1	5.320685577E0	1.003947281E1
3.862588183E1	-6.004014587E-1	5.437143402E0	9.814191284E0
3.863589583E1	-7.096742249E-1	5.549409943E0	9.608069916E0
3.864590983E1	-7.381150818E-1	5.717959442E0	9.352850647E0
3.865592383E1	-6.846762085E-1	5.983656921E0	9.244026947E0
3.866593783E1	-5.399272156E-1	6.217171326E0	9.319619751E0
3.867595183E1	-2.341131592E-1	6.268963623E0	9.381141815E0
3.868596583E1	1.472937012E-1	6.155200195E0	9.665251007E0
3.869597983E1	4.704716492E-1	5.882467346E0	1.007973907E1
3.870599383E1	6.276448059E-1	5.458099823E0	1.045545776E1
3.871600783E1	6.764433289E-1	4.852309570E0	1.079285614E1
3.872602183E1	6.728507996E-1	4.239483948E0	1.095437027E1
3.873603583E1	6.059399414E-1	3.777095490E0	1.103041214E1
3.874604983E1	3.757186890E-1	3.593577118E0	1.088686066E1
3.875606383E1	9.729766846E-2	3.534150696E0	1.049617310E1
3.876607783E1	-4.221221924E-2	3.606749725E0	1.000968475E1
3.877609283E1	3.667373657E-2	3.827390900E0	9.393116913E0
3.878610683E1	2.754272461E-1	4.118385773E0	8.693022766E0
3.879612083E1	5.927673340E-1	4.388723602E0	7.916737061E0
3.880613483E1	7.704478455E-1	4.478985901E0	7.263794861E0
3.881614883E1	8.439450073E-1	4.602179718E0	6.893015900E0
3.882616283E1	8.093669128E-1	4.779710541E0	6.393504639E0
3.883617683E1	7.969427490E-1	4.768932953E0	5.951024780E0
3.884619083E1	7.960446167E-1	4.691094818E0	5.938600616E0
3.885620483E1	6.471043396E-1	4.697681122E0	6.090384979E0
3.886621883E1	3.628454590E-1	4.628973999E0	6.269712067E0
3.887623283E1	1.032852173E-1	4.309687958E0	6.581962738E0
3.888624683E1	-6.780899048E-2	4.034111023E0	6.853198700E0
3.889625983E1	-1.525328064E-1	3.824097748E0	7.001390533E0
3.890627383E1	-1.679507446E-1	3.621718597E0	7.191345520E0
3.891628783E1	-2.490820312E-1	3.495231628E0	7.233408051E0
3.892630183E1	-3.469784546E-1	3.414549408E0	7.154222717E0
3.893631583E1	-4.043092346E-1	3.385809174E0	7.078031158E0
3.894632983E1	-3.595523071E-1	3.475323029E0	6.844367065E0
3.895634383E1	-3.655398560E-1	3.659889221E0	6.559808807E0
3.896635883E1	-4.334985352E-1	3.839365997E0	6.362818451E0
3.897637283E1	-5.242098999E-1	4.001179504E0	6.140530701E0
3.898638683E1	-6.185137939E-1	4.217779083E0	5.977070618E0
3.899640083E1	-6.941065979E-1	4.492906952E0	5.876030731E0
3.900641483E1	-7.794291687E-1	4.769082642E0	5.794001312E0
3.901642883E1	-8.123606873E-1	5.035229187E0	5.874982910E0
3.902644283E1	-7.952961731E-1	5.283263397E0	6.031257935E0
3.903645683E1	-7.538323975E-1	5.541626129E0	6.179898834E0
3.904647083E1	-6.971003723E-1	5.773344269E0	6.398893433E0
3.905648483E1	-6.414161682E-1	5.974974976E0	6.670279083E0
3.906649883E1	-5.263055420E-1	6.152056732E0	6.957232361E0
3.907651283E1	-4.046086121E-1	6.246061249E0	7.414531403E0
3.908652683E1	-3.135978699E-1	6.339916077E0	8.014184418E0
3.909654083E1	-1.835183716E-1	6.398144989E0	8.547974396E0
3.910655483E1	-3.367996216E-2	6.344855804E0	9.040300598E0
3.911656883E1	6.691085815E-2	6.241121521E0	9.533973999E0
3.912658283E1	3.951782227E-2	6.192173309E0	9.954599304E0
3.913659683E1	-1.122665405E-1	6.205196228E0	1.027957352E1
3.914661183E1	-3.948788452E-1	6.247857513E0	1.045351181E1
3.915662583E1	-7.575746155E-1	6.356531525E0	1.048419800E1
3.916663983E1	-1.058149567E0	6.488257599E0	1.051009415E1
3.917665383E1	-1.217418365E0	6.539900208E0	1.065214874E1
3.918666783E1	-1.481918335E0	6.568341064E0	1.084869003E1
3.919668183E1	-1.694925385E0	6.648873596E0	1.118040024E1
3.920669583E1	-1.581012268E0	6.562952271E0	1.158500885E1
3.921670983E1	-1.386267242E0	6.109395447E0	1.178604080E1
3.922672383E1	-1.154848480E0	5.449717255E0	1.203197937E1
3.923673783E1	-8.687933350E-1	4.760251007E0	1.227522354E1
3.924675183E1	-8.102650452E-1	4.176015930E0	1.226639191E1
3.925676583E1	-9.663903809E-1	3.784879303E0	1.216400482E1
3.926677983E1	-1.175056458E0	3.571123810E0	1.184142563E1
3.927679383E1	-1.391206970E0	3.487447815E0	1.129521149E1
3.928680783E1	-1.586101685E0	3.508553925E0	1.072295151E1
3.929682183E1	-1.632355499E0	3.612288208E0	1.004096970E1
3.930683583E1	-1.549278259E0	3.813469849E0	9.326655121E0
3.931684983E1	-1.323547668E0	4.116888885E0	8.592731323E0
3.932686383E1	-1.011296997E0	4.272714844E0	7.944279785E0
3.933687783E1	-6.643185425E-1	4.201313324E0	7.407346344E0
3.934689283E1	-3.962260437E-1	4.111949158E0	6.966213684E0
3.935690683E1	-2.802172852E-1	4.036655731E0	6.605314178E0
3.936692083E1	-2.496807861E-1	3.920946350E0	6.422244873E0
3.937693483E1	-3.258723450E-1	3.834126892E0	6.327940979E0
3.938694883E1	-4.439767456E-1	3.783083038E0	6.273603973E0
3.939696283E1	-5.228627014E-1	3.649560699E0	6.281387787E0
3.940697683E1	-5.882766724E-1	3.445085907E0	6.309678955E0
3.941699083E1	-7.301815796E-1	3.327580261E0	6.500532074E0
3.942700483E1	-8.198451233E-1	3.306773529E0	6.654711456E0
3.943701883E1	-7.964936829E-1	3.188369751E0	6.623426514E0
3.944703283E1	-7.509883118E-1	3.066223755E0	6.548133087E0
3.945704683E1	-7.688012695E-1	3.140020294E0	6.475833435E0
3.946706083E1	-8.562194824E-1	3.369792480E0	6.465504913E0
3.947707483E1	-8.696914673E-1	3.680246887E0	6.379733276E0
3.948708883E1	-7.758366394E-1	3.929328918E0	6.247109070E0
3.949710283E1	-6.497987366E-1	4.136198730E0	6.226751404E0
3.950711683E1	-5.031037903E-1	4.373006287E0	6.221811676E0
3.951713083E1	-3.493734741E-1	4.530778198E0	6.298452301E0
3.952714483E1	-2.125579834E-1	4.663103027E0	6.506669312E0
3.953715983E1	-1.498384094E-1	4.827610931E0	6.794221344E0
3.954717383E1	-1.148112488E-1	4.937931519E0	7.186106415E0
3.955718783E1	-7.918533325E-2	4.968767395E0	7.572902069E0
3.956720183E1	1.960922241E-2	4.970713348E0	8.002059631E0
3.957721583E1	1.125659180E-1	4.999303894E0	8.466394043E0
3.958722983E1	1.462458801E-1	5.019212494E0	8.966054993E0
3.959724383E1	2.026785278E-1	5.062322845E0	9.460327148E0
3.960725783E1	2.679428101E-1	5.098846893E0	9.834099884E0
3.961727183E1	2.571652222E-1	5.145400085E0	1.015907410E1
3.962728583E1	2.161505127E-1	5.219346313E0	1.042028091E1
3.963729983E1	1.495390320E-1	5.248385925E0	1.056577835E1
3.964731383E1	6.691085815E-2	5.233267365E0	1.066651886E1
3.965732783E1	-8.936416626E-2	5.238057404E0	1.066741699E1
3.966734183E1	-3.826043701E-1	5.314548340E0	1.060918808E1
3.967735583E1	-7.553292847E-1	5.467979279E0	1.046234344E1
3.968736983E1	-1.059945831E0	5.672154694E0	1.023915756E1
3.969738383E1	-1.289268951E0	5.817652130E0	1.013437546E1
3.970739783E1	-1.447489929E0	5.951773224E0	1.001327728E1
3.971741283E1	-1.426832886E0	6.158044281E0	9.831106110E0
3.972742683E1	-1.168769531E0	6.253994751E0	9.801168365E0
3.973744083E1	-7.717950439E-1	6.211333466E0	9.982591095E0
3.974745483E1	-3.502716064E-1	6.066734161E0	1.018856277E1
3.975746883E1	4.041595459E-3	5.784421234E0	1.035187317E1
3.976748283E1	2.954855347E-1	5.311554565E0	1.047521667E1
3.977749683E1	4.086502075E-1	4.734205170E0	1.069076843E1
3.978751083E1	4.511618042E-1	4.131109314E0	1.072774155E1
3.979752483E1	3.740721130E-1	3.582949219E0	1.056712555E1
3.980753883E1	6.526428223E-2	3.241808624E0	1.041698776E1
3.981755283E1	-2.151026917E-1	3.150348816E0	1.000654129E1
3.982756683E1	-3.540138245E-1	3.132835236E0	9.528435516E0
3.983758083E1	-3.429368591E-1	3.235671387E0	9.066496124E0
3.984759483E1	-1.673519897E-1	3.466790771E0	8.458161163E0
3.985760883E1	9.699829102E-2	3.689826965E0	7.822133789E0
3.986762283E1	3.704795837E-1	3.710184631E0	7.282655640E0
3.987763683E1	6.132746887E-1	3.699556732E0	6.843618622E0
3.988765083E1	7.511380005E-1	3.794309692E0	6.474336548E0
3.989766504E1	8.563691711E-1	3.901187439E0	6.321803741E0
3.990768004E1	8.988807678E-1	3.969894562E0	6.373296661E0
3.991769404E1	7.439529419E-1	3.976331177E0	6.412814484E0
3.992770804E1	5.393284607E-1	3.836970978E0	6.560257874E0
3.993772204E1	3.038681030E-1	3.631598053E0	6.753206635E0
3.994773604E1	1.014889526E-1	3.556454315E0	6.963818665E0
3.995775004E1	-3.098556519E-2	3.481759644E0	7.148384857E0
3.996776404E1	-1.172062683E-1	3.292702789E0	7.270979919E0
3.997777804E1	-2.462379456E-1	3.145858154E0	7.350015564E0
3.998779204E1	-3.929328918E-1	3.120261383E0	7.367978210E0
3.999780604E1	-5.072950745E-1	3.200045471E0	7.295828247E0
4.000782004E1	-6.054908752E-1	3.331771545E0	7.142247620E0
4.001783404E1	-6.622229004E-1	3.488345947E0	6.904990997E0
4.002784804E1	-7.348219299E-1	3.709136810E0	6.672823792E0
4.003786204E1	-8.857081604E-1	3.930676117E0	6.547085266E0
4.004787604E1	-1.011746063E0	4.176914062E0	6.479875031E0
4.005789004E1	-1.020278320E0	4.425547028E0	6.476731567E0
4.006790504E1	-1.003064117E0	4.671485596E0	6.592291260E0
4.007791904E1	-1.000818787E0	4.947361908E0	6.802903290E0
4.008793304E1	-9.830058289E-1	5.227429504E0	7.141499176E0
4.009794704E1	-9.508227539E-1	5.421126709E0	7.594756622E0
4.010796104E1	-9.514215088E-1	5.504952393E0	8.052654419E0
4.011797504E1	-9.566606140E-1	5.593268738E0	8.578810272E0
4.012798904E1	-9.741741943E-1	5.623206482E0	9.108858032E0
4.013800304E1	-9.379495239E-1	5.569168854E0	9.607321472E0
4.014801704E1	-8.524772644E-1	5.510790253E0	1.000399658E1
4.015803104E1	-7.647596741E-1	5.428461456E0	1.041564056E1
4.016804504E1	-6.652166748E-1	5.301525421E0	1.071876022E1
4.017805904E1	-6.466552734E-1	5.191653900E0	1.098026642E1
4.018807304E1	-7.890092468E-1	5.200635223E0	1.120764359E1
4.019808704E1	-9.446855164E-1	5.310806122E0	1.116138977E1
4.020810104E1	-1.052611084E0	5.377267914E0	1.105106918E1
4.021811604E1	-1.159638519E0	5.492827606E0	1.081845291E1
4.022813004E1	-1.282982025E0	5.710774384E0	1.053973251E1
4.023814404E1	-1.413211212E0	5.914201355E0	1.042941193E1
4.024815804E1	-1.504221954E0	6.062991943E0	1.035950729E1
4.025817204E1	-1.490450592E0	6.078559570E0	1.027657974E1
4.026818604E1	-1.360371094E0	5.896089020E0	1.020113663E1
4.027820004E1	-1.170116730E0	5.621859283E0	1.016161880E1
4.028821404E1	-1.057550812E0	5.321434021E0	1.035666321E1
4.029822804E1	-1.044976959E0	5.028942261E0	1.058209442E1
4.030824204E1	-1.141975250E0	4.659510498E0	1.065259781E1
4.031825604E1	-1.304088135E0	4.161196747E0	1.071142548E1
4.032827004E1	-1.372944946E0	3.680396576E0	1.054317535E1
4.033828404E1	-1.440604248E0	3.361858978E0	1.026999344E1
4.034829804E1	-1.586251373E0	3.266956329E0	9.997709656E0
4.035831304E1	-1.704655151E0	3.387605438E0	9.633666687E0
4.036832704E1	-1.729503479E0	3.646716614E0	9.206904144E0
4.037834104E1	-1.603465576E0	3.836222534E0	8.605604553E0
4.038835504E1	-1.350192261E0	3.838318176E0	7.970175934E0
4.039836904E1	-1.051712952E0	3.770658875E0	7.414980469E0
4.040838304E1	-8.677455139E-1	3.767365723E0	7.024442596E0
4.041839704E1	-8.045768738E-1	3.819756775E0	6.735842743E0
4.042841104E1	-7.885601807E-1	3.826941833E0	6.537954254E0
4.043842504E1	-7.782316589E-1	3.735781403E0	6.405629425E0
4.044843904E1	-7.686515808E-1	3.620221710E0	6.306685181E0
4.045845304E1	-7.785310364E-1	3.519032135E0	6.384223938E0
4.046846704E1	-7.869136047E-1	3.409010925E0	6.527326355E0
4.047848104E1	-7.764353943E-1	3.281326447E0	6.609355774E0
4.048849604E1	-7.833210754E-1	3.142115936E0	6.515500946E0
4.049851004E1	-8.449928284E-1	3.049159241E0	6.454577637E0
4.050852404E1	-9.114546204E-1	3.091072083E0	6.444099426E0
4.051853804E1	-9.547146606E-1	3.242407379E0	6.356232147E0
4.052855204E1	-9.716294861E-1	3.464096375E0	6.252048798E0
4.053856604E1	-9.743238831E-1	3.711531830E0	6.166426849E0
4.054858004E1	-9.515711975E-1	3.975433044E0	6.075865173E0
4.055859404E1	-8.409512329E-1	4.182901611E0	6.045777740E0
4.056860804E1	-7.280859375E-1	4.314927063E0	6.129304047E0
4.057862204E1	-6.613247681E-1	4.456083527E0	6.314618683E0
4.058863604E1	-6.060896301E-1	4.610412598E0	6.610553284E0
4.059865004E1	-5.656736755E-1	4.765340424E0	6.985673218E0
4.060866504E1	-5.173242188E-1	4.887935486E0	7.371870117E0
4.061867904E1	-5.023553467E-1	4.966372375E0	7.802225189E0
4.062869304E1	-4.685256958E-1	5.003046112E0	8.225245514E0
4.063870704E1	-4.492158508E-1	5.016218719E0	8.702902222E0
4.064872104E1	-4.403842163E-1	5.048102417E0	9.240434418E0
4.065873504E1	-3.858975220E-1	5.067112885E0	9.660610657E0
4.066874904E1	-3.152444458E-1	4.997807007E0	1.011521530E1
4.067876304E1	-3.270698547E-1	4.962181091E0	1.048300049E1
4.068877704E1	-4.438270569E-1	5.032534790E0	1.074256073E1
4.069879104E1	-5.453160095E-1	5.058430939E0	1.093655731E1
4.070880504E1	-6.357279968E-1	5.035827942E0	1.100436630E1
4.071882004E1	-8.075706482E-1	5.041665802E0	1.100271973E1
4.072883404E1	-1.000519409E0	5.113217010E0	1.091844498E1
4.073884804E1	-1.178199921E0	5.196443939E0	1.073926758E1
4.074886204E1	-1.226399689E0	5.224286041E0	1.061846878E1
4.075887604E1	-1.282982025E0	5.285059662E0	1.041728714E1
4.076889004E1	-1.323248291E0	5.454058228E0	1.028092072E1
4.077890404E1	-1.179996185E0	5.579497375E0	1.021610550E1
4.078891804E1	-8.610095215E-1	5.558391266E0	1.017943176E1
4.079893204E1	-4.520599365E-1	5.391787720E0	1.019993912E1
4.080894604E1	-5.179229736E-2	5.110073547E0	1.024409729E1
4.081896004E1	2.282752991E-1	4.772675171E0	1.026071274E1
4.082897404E1	3.040177917E-1	4.392166443E0	1.028451324E1
4.083898904E1	1.782792664E-1	4.088747406E0	1.029499146E1
4.084900304E1	-8.981323242E-4	3.821553040E0	1.015817596E1
4.085901704E1	-2.240840149E-1	3.554508362E0	9.821226654E0
4.086903104E1	-4.586462402E-1	3.413800964E0	9.453591156E0
4.087904504E1	-6.966513062E-1	3.467688904E0	9.150770874E0
4.088905904E1	-7.930508423E-1	3.646566925E0	8.927435303E0
4.089907304E1	-6.182144165E-1	3.846251678E0	8.664731598E0
4.090908704E1	-2.980302429E-1	4.000281372E0	8.251141663E0
4.091910104E1	1.152603149E-2	4.026327209E0	7.839497681E0
4.092911604E1	1.957928467E-1	3.974534912E0	7.605683899E0
4.093913004E1	3.441343689E-1	4.064048767E0	7.370073853E0
4.094914404E1	4.095483398E-1	4.065994720E0	7.266638947E0
4.095915804E1	3.727249146E-1	3.910767517E0	7.335795135E0
4.096917204E1	2.395019531E-1	3.755390625E0	7.504194946E0
4.097918604E1	3.353027344E-2	3.643872528E0	7.707921295E0
4.098920004E1	-1.202000427E-1	3.536545715E0	7.901618500E0
4.099921404E1	-1.685494995E-1	3.454516296E0	7.990683289E0
4.100922804E1	-2.052232361E-1	3.393592987E0	8.010741577E0
4.101924204E1	-2.447410583E-1	3.328029327E0	7.987539825E0
4.102925604E1	-1.785786438E-1	3.335513763E0	7.910749512E0
4.103927104E1	-9.310638428E-2	3.425776062E0	7.705226898E0
4.104928504E1	-4.535568237E-2	3.588787079E0	7.470215607E0
4.105929904E1	-7.634124756E-3	3.768263855E0	7.175478516E0
4.106931304E1	3.412902832E-2	3.968547363E0	6.850504303E0
4.107932704E1	5.763015747E-2	4.124672699E0	6.586004333E0
4.108934104E1	1.287322998E-2	4.265829163E0	6.361022186E0
4.109935504E1	-4.715194702E-2	4.416865082E0	6.252048798E0
4.110936904E1	-1.242416382E-1	4.564607849E0	6.179000702E0
4.111938304E1	-2.254312134E-1	4.723876648E0	6.183641052E0
4.112939704E1	-3.176394653E-1	4.928650818E0	6.265969849E0
4.113941204E1	-3.489244080E-1	5.069058838E0	6.353388062E0
4.114942604E1	-3.032693481E-1	5.182223511E0	6.580615540E0
4.115944004E1	-3.309617615E-1	5.247936859E0	6.771019592E0
4.116945404E1	-4.195774841E-1	5.278473358E0	7.051985321E0
4.117946804E1	-5.219645691E-1	5.272635498E0	7.297325134E0
4.118948204E1	-6.521937561E-1	5.194198608E0	7.426805878E0
4.119949604E1	-7.680528259E-1	5.288652191E0	8.031997375E0
4.120951004E1	-9.645941162E-1	5.444927216E0	8.543932800E0
4.121952404E1	-1.215622101E0	5.389093323E0	9.167835388E0
4.122953804E1	-1.364861755E0	5.157375183E0	9.982291718E0
4.123955304E1	-1.462907867E0	4.908742218E0	1.059676392E1
4.124956704E1	-1.582658844E0	4.764891357E0	1.110196335E1
4.125958104E1	-1.671274567E0	4.753515015E0	1.138801849E1
4.126959504E1	-1.717079315E0	4.718338165E0	1.152438492E1
4.127960904E1	-1.748513947E0	4.786147156E0	1.151540359E1
4.128962304E1	-1.759890289E0	4.990322571E0	1.134460876E1
4.129963704E1	-1.755549316E0	5.246140594E0	1.125135269E1
4.130965104E1	-1.733844452E0	5.409301300E0	1.120958954E1
4.131966504E1	-1.663939819E0	5.505251770E0	1.126227997E1
4.132967904E1	-1.506766663E0	5.532644806E0	1.128832581E1
4.133969404E1	-1.280287628E0	5.249733124E0	1.127096191E1
4.134970804E1	-1.111588440E0	4.805457001E0	1.133398087E1
4.135972204E1	-1.051563263E0	4.471651154E0	1.134356094E1
4.136973604E1	-1.058598633E0	4.064946899E0	1.126213028E1
4.137975004E1	-1.124162292E0	3.539090424E0	1.096784225E1
4.138976404E1	-1.321452026E0	3.133284302E0	1.074016571E1
4.139977804E1	-1.601220245E0	3.030298462E0	1.036669235E1
4.140979204E1	-1.781744843E0	3.115621033E0	9.948462067E0
