"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.128413139E2,1.087705940E-1,1.021869406E-1,-1.505504698E-1
1.128513279E2,1.041135192E-1,1.204999015E-1,-1.137596965E-1
1.128613419E2,1.109804809E-1,1.218450665E-1,-6.355218589E-2
1.128713559E2,1.290622801E-1,1.230980828E-1,-1.927047409E-2
1.128813699E2,1.660601348E-1,1.091818660E-1,2.351830527E-2
1.128913839E2,1.903521568E-1,7.765350491E-2,6.281058490E-2
1.129013979E2,2.100625932E-1,5.403704941E-2,8.526153862E-2
1.129114109E2,2.090263516E-1,2.195847407E-2,1.118057966E-1
1.129214249E2,2.171924114E-1,-1.830239594E-2,1.361947507E-1
1.129314389E2,2.203128338E-1,-3.089329042E-2,1.465698928E-1
1.129414529E2,2.425031066E-1,-2.527386695E-2,1.552523822E-1
1.129514669E2,2.778749466E-1,-1.351973787E-2,1.605134606E-1
1.129614809E2,2.797790170E-1,-2.264142223E-2,1.395552605E-1
1.129714949E2,2.318120301E-1,-3.923158348E-2,9.964965284E-2
1.129815079E2,1.724464446E-1,-3.725152463E-2,6.160613894E-2
1.129915219E2,1.440768540E-1,-2.859039232E-2,1.930262148E-2
1.130015359E2,1.354661137E-1,9.246884845E-3,-1.473804004E-2
1.130115499E2,1.408941746E-1,8.094903082E-2,-2.644183300E-2
1.130215639E2,1.230079085E-1,1.635828167E-1,-2.679803595E-2
1.130315779E2,1.050608754E-1,2.830599546E-1,-1.332803443E-2
1.130415919E2,9.500022233E-2,4.147443473E-1,1.796619408E-2
1.130516059E2,1.005678251E-1,5.347589254E-1,5.395508930E-2
1.130616189E2,1.055646837E-1,5.815386176E-1,7.663022727E-2
1.130716329E2,8.960168809E-2,5.507740378E-1,7.964998484E-2
1.130816469E2,4.828150570E-2,4.800338447E-1,8.688410372E-2
1.130916609E2,-1.772680879E-2,3.754842579E-1,8.670327067E-2
1.131016749E2,-1.038050205E-1,2.483510226E-1,7.360254228E-2
1.131116889E2,-2.024224102E-1,1.366284788E-1,6.689722836E-2
1.131217029E2,-3.192284107E-1,2.841706201E-2,7.652741671E-2
1.131317159E2,-4.450542629E-1,-8.087107539E-2,1.047808975E-1
1.131417299E2,-4.988932908E-1,-1.506473273E-1,1.582467258E-1
1.131517439E2,-4.340660870E-1,-1.662318707E-1,2.420649230E-1
1.131617579E2,-2.806833386E-1,-1.521795839E-1,3.441598415E-1
1.131717719E2,-8.938102424E-2,-1.401913613E-1,4.424584508E-1
1.131817859E2,7.203258574E-2,-1.659907252E-1,5.149828792E-1
1.131917999E2,1.718824804E-1,-2.237059474E-1,5.427687168E-1
1.132018139E2,2.030129433E-1,-2.854798138E-1,5.268093944E-1
1.132118269E2,1.807097644E-1,-3.040601611E-1,4.878451824E-1
1.132218409E2,1.156276315E-1,-2.823637426E-1,4.401063025E-1
1.132318549E2,1.349354908E-2,-2.389017642E-1,3.786954284E-1
1.132418689E2,-1.148853600E-1,-2.184187770E-1,2.953415811E-1
1.132518829E2,-2.587983310E-1,-1.880877614E-1,2.040361911E-1
1.132618969E2,-3.833148181E-1,-1.700003445E-1,1.236707941E-1
1.132719109E2,-4.508003891E-1,-1.659882963E-1,6.780726463E-2
1.132819239E2,-4.522634447E-1,-1.611187309E-1,3.591448441E-2
1.132919379E2,-3.994713426E-1,-1.616135389E-1,2.446582168E-2
1.133019519E2,-3.229997158E-1,-1.512767524E-1,2.957190014E-2
1.133119659E2,-2.500634789E-1,-1.269959062E-1,3.606016189E-2
1.133219799E2,-1.936342716E-1,-9.448504448E-2,4.067942128E-2
1.133319939E2,-1.568048894E-1,-4.290041700E-2,4.218197614E-2
1.133420079E2,-1.181584820E-1,3.567818552E-2,3.653728589E-2
1.133520209E2,-9.506221861E-2,1.087111160E-1,2.601993084E-2
1.133620349E2,-9.190119803E-2,1.577480435E-1,1.336588524E-2
1.133720489E2,-9.545279294E-2,1.716630459E-1,8.335174061E-3
1.133820629E2,-8.811086416E-2,1.416434050E-1,1.813160442E-2
1.133920769E2,-4.900393635E-2,9.254589677E-2,3.749864548E-2
1.134020909E2,1.383929327E-2,2.789252810E-2,7.536576688E-2
1.134121049E2,8.499149978E-2,-5.189923570E-2,1.264861971E-1
1.134221179E2,1.563642770E-1,-1.398584992E-1,1.802560985E-1
1.134321319E2,2.197286040E-1,-2.267518640E-1,2.131738365E-1
1.134421459E2,2.667906582E-1,-2.996619940E-1,2.240709513E-1
1.134521599E2,2.752467096E-1,-3.478929102E-1,2.212906182E-1
1.134621739E2,2.579366565E-1,-3.559449911E-1,2.032223046E-1
1.134721879E2,2.481745780E-1,-3.194620907E-1,1.833849549E-1
1.134822019E2,2.371616662E-1,-2.858673632E-1,1.712767184E-1
1.134922159E2,2.338766456E-1,-2.914024889E-1,1.441947669E-1
1.135022289E2,2.316896617E-1,-3.246867955E-1,1.075184867E-1
1.135122429E2,2.515973151E-1,-3.465529382E-1,5.895493925E-2
1.135222569E2,2.765780687E-1,-3.242865801E-1,2.499064803E-2
1.135322709E2,2.842450440E-1,-2.409799695E-1,-1.328041311E-3
1.135422849E2,2.685396373E-1,-1.235978007E-1,-2.084941417E-2
1.135522989E2,2.321533859E-1,-8.609564975E-4,-3.296972811E-2
1.135623129E2,1.936803013E-1,8.877832443E-2,-4.510842636E-2
1.135723259E2,1.733638495E-1,1.483654976E-1,-3.732746840E-2
1.135823399E2,1.866956800E-1,1.705109775E-1,-2.526377887E-2
1.135923539E2,1.900571287E-1,1.312059313E-1,-2.735542506E-2
1.136023679E2,1.761117876E-1,5.535537004E-2,-4.879805818E-2
1.136123819E2,1.365675777E-1,-1.249345019E-2,-7.185278088E-2
1.136223959E2,4.870998487E-2,-1.013037041E-1,-1.177934557E-1
1.136324099E2,-8.471783996E-2,-2.120981365E-1,-1.759118885E-1
1.136424229E2,-2.319368869E-1,-3.055850863E-1,-2.509174943E-1
1.136524369E2,-4.091753066E-1,-2.920953631E-1,-3.118503392E-1
1.136624509E2,-5.210749507E-1,-2.306914181E-1,-3.588426113E-1
1.136724649E2,-5.435363054E-1,-7.094648480E-2,-3.619249761E-1
1.136824789E2,-4.605311751E-1,8.385714889E-2,-3.194105327E-1
1.136924929E2,-3.103960156E-1,1.984143555E-1,-2.706744075E-1
1.137025069E2,-1.340685338E-1,2.373521477E-1,-2.151720226E-1
1.137125209E2,5.598822609E-3,2.168173045E-1,-1.409790069E-1
1.137225339E2,1.194696426E-1,1.568620652E-1,-9.716061503E-2
1.137325479E2,1.922194809E-1,8.010416478E-2,-9.984561801E-2
1.137425619E2,2.238219380E-1,1.890295185E-2,-1.278976500E-1
1.137525759E2,1.833709180E-1,-2.907803748E-3,-1.484852135E-1
1.137625899E2,9.015427530E-2,2.547747828E-2,-1.777546853E-1
1.137726039E2,-7.285434753E-2,1.002603769E-1,-2.200068086E-1
1.137826179E2,-2.361311018E-1,1.556353122E-1,-2.595722079E-1
1.137926309E2,-3.600128293E-1,1.650043130E-1,-3.044920266E-1
1.138026449E2,-4.151762128E-1,1.380304843E-1,-3.304597139E-1
1.138126619E2,-4.046394229E-1,1.010293216E-1,-3.318317533E-1
1.138226759E2,-3.232665062E-1,7.388702035E-2,-3.112342954E-1
1.138326899E2,-2.077313960E-1,7.054901123E-2,-2.793117762E-1
1.138427039E2,-8.300127089E-2,9.582769126E-2,-2.400172949E-1
1.138527179E2,2.935909666E-2,1.260191500E-1,-2.041762024E-1
1.138627309E2,1.080089360E-1,1.589914262E-1,-1.836375743E-1
1.138727449E2,1.380041093E-1,1.791893691E-1,-1.851060390E-1
1.138827589E2,1.357605755E-1,1.923219711E-1,-1.971370429E-1
1.138927729E2,1.122291535E-1,1.922679096E-1,-1.973437071E-1
1.139027869E2,1.042333096E-1,2.127794623E-1,-1.744969338E-1
1.139128009E2,1.190838963E-1,2.202256620E-1,-1.410201937E-1
1.139228149E2,1.405179054E-1,1.949063390E-1,-1.095736399E-1
1.139328279E2,1.752417982E-1,1.464091092E-1,-7.416771352E-2
1.139428419E2,2.086437047E-1,7.503373176E-2,-4.731053859E-2
1.139528559E2,2.413933873E-1,1.354986243E-2,-2.518765815E-2
1.139628699E2,2.600924075E-1,-3.610326722E-2,-8.852288127E-3
1.139728839E2,2.523647249E-1,-6.463211775E-2,-3.541678656E-3
1.139828979E2,2.268456072E-1,-7.642567158E-2,-3.534047399E-3
1.139929119E2,2.051887810E-1,-6.295620650E-2,-9.076353163E-3
1.140029249E2,1.977294534E-1,-3.971440718E-2,-3.140319604E-3
1.140129389E2,2.076555789E-1,-3.384213522E-2,-4.093255848E-5
1.140229529E2,2.400272489E-1,-4.462046176E-2,-4.119014833E-3
1.140329669E2,2.537153661E-1,-7.432429492E-2,-2.009425126E-2
1.140429809E2,2.598733306E-1,-1.208910346E-1,-4.568254948E-2
1.140529949E2,2.703121305E-1,-1.430900842E-1,-6.532309204E-2
1.140630089E2,2.806263566E-1,-1.375840604E-1,-8.400554210E-2
1.140730219E2,3.060702085E-1,-8.717815578E-2,-9.834346175E-2
1.140830359E2,3.366287649E-1,1.121960115E-3,-1.087255776E-1
1.140930499E2,3.603583276E-1,1.224545091E-1,-9.769263119E-2
1.141030639E2,3.724150360E-1,2.472222745E-1,-7.948399335E-2
1.141130779E2,3.689997792E-1,3.328444958E-1,-5.761811137E-2
1.141230919E2,3.576602638E-1,3.737418354E-1,-5.141704902E-2
1.141331059E2,3.222535253E-1,3.555127680E-1,-6.658108532E-2
1.141431189E2,2.454652190E-1,3.224415481E-1,-8.995497972E-2
1.141531329E2,1.545909643E-1,2.755949497E-1,-1.281622797E-1
1.141631469E2,3.585132957E-2,2.244036794E-1,-1.662778556E-1
1.141731609E2,-9.182114899E-2,1.831864715E-1,-1.889584064E-1
1.141831749E2,-2.200217694E-1,1.466153562E-1,-1.983429492E-1
1.141931889E2,-3.264304996E-1,1.160412058E-1,-1.989525408E-1
1.142032029E2,-3.498187065E-1,1.212513894E-1,-1.564283818E-1
1.142132159E2,-2.823168933E-1,1.568045765E-1,-7.215370983E-2
1.142232299E2,-1.486677527E-1,1.772888601E-1,4.134199023E-2
1.142332439E2,6.644083187E-3,1.512292922E-1,1.541444361E-1
1.142432579E2,1.425997913E-1,7.055507600E-2,2.283712924E-1
1.142532719E2,2.181382179E-1,-3.241285682E-2,2.687623799E-1
1.142632859E2,2.372810841E-1,-1.410283595E-1,2.750901282E-1
1.142732999E2,2.180591822E-1,-2.194278240E-1,2.604813576E-1
1.142833129E2,1.565976292E-1,-2.519289851E-1,2.351492941E-1
1.142933269E2,4.362181574E-2,-2.533785403E-1,1.982434839E-1
1.143033409E2,-9.809223562E-2,-2.437904477E-1,1.454491168E-1
1.143133549E2,-2.360061705E-1,-2.264455259E-1,8.496180922E-2
1.143233689E2,-3.597836494E-1,-2.128776610E-1,3.486824036E-2
1.143333829E2,-4.295672476E-1,-2.058264166E-1,1.674915664E-2
1.143433969E2,-4.466977119E-1,-1.864218265E-1,2.002228238E-2
1.143534099E2,-4.191121757E-1,-1.590149701E-1,2.647725120E-2
1.143634239E2,-3.646027744E-1,-1.192660257E-1,4.332428053E-2
1.143734379E2,-2.868235707E-1,-5.484443158E-2,5.408158898E-2
1.143834519E2,-2.020157129E-1,3.313404694E-2,6.346209347E-2
1.143934659E2,-1.249677986E-1,1.307463646E-1,7.276105136E-2
1.144034799E2,-7.398281991E-2,2.022213638E-1,8.321334422E-2
1.144134939E2,-4.939518124E-2,2.357007712E-1,8.077921718E-2
1.144235069E2,-5.333033204E-2,2.326716483E-1,7.269401848E-2
1.144335209E2,-4.211150110E-2,2.197409421E-1,6.324619055E-2
1.144435349E2,-3.249299154E-2,1.745268553E-1,5.409282446E-2
1.144535489E2,-1.826345548E-2,1.200929135E-1,5.644387007E-2
1.144635629E2,3.154752776E-3,5.117030442E-2,6.967791170E-2
1.144735769E2,3.731671721E-2,-1.691979915E-2,9.401600808E-2
1.144835909E2,7.556302845E-2,-7.767771184E-2,1.071895882E-1
1.144936039E2,9.913519770E-2,-1.477699876E-1,1.085858792E-1
1.145036179E2,1.178878099E-1,-1.968006343E-1,1.100103259E-1
1.145136319E2,1.454723030E-1,-2.266522795E-1,1.254686564E-1
1.145236459E2,1.795020550E-1,-2.426784635E-1,1.356424987E-1
1.145336599E2,2.247885764E-1,-2.722006738E-1,1.416300833E-1
1.145436739E2,2.793682814E-1,-3.046050072E-1,1.392360777E-1
1.145536879E2,3.349692225E-1,-3.360204697E-1,1.224996969E-1
1.145637009E2,3.725807071E-1,-3.507778347E-1,9.919233620E-2
1.145737149E2,3.774273992E-1,-3.209954202E-1,7.601910830E-2
1.145837289E2,3.702862263E-1,-2.609982491E-1,4.329121858E-2
1.145937429E2,3.573288918E-1,-1.690081507E-1,4.397084936E-3
1.146037569E2,3.232126236E-1,-7.614780217E-2,-4.499758035E-2
1.146137709E2,2.726836801E-1,1.810919493E-2,-7.555149496E-2
1.146237849E2,2.281561047E-1,9.298307449E-2,-9.221041203E-2
1.146337979E2,2.285214961E-1,1.534802467E-1,-9.163250029E-2
1.146438119E2,2.423785925E-1,1.731166095E-1,-8.506439626E-2
1.146538259E2,2.297602594E-1,1.360581815E-1,-9.348877519E-2
1.146638399E2,1.916557103E-1,6.642530859E-2,-1.114984825E-1
1.146738539E2,1.184363663E-1,-1.978760399E-2,-1.268880814E-1
1.146838679E2,4.864592105E-3,-1.346812844E-1,-1.597044915E-1
1.146938819E2,-1.173310950E-1,-2.611175179E-1,-2.085290253E-1
1.147038949E2,-2.412646115E-1,-3.700108528E-1,-2.701739967E-1
1.147139089E2,-3.513990939E-1,-4.003591537E-1,-3.283576667E-1
1.147239229E2,-4.187821150E-1,-3.417439163E-1,-3.565069437E-1
1.147339369E2,-4.227209091E-1,-2.022698820E-1,-3.542922735E-1
1.147439509E2,-3.386915326E-1,-3.514348716E-2,-3.225042522E-1
1.147539649E2,-2.016362101E-1,8.652462065E-2,-2.733630538E-1
1.147639779E2,-4.698638618E-2,1.434137821E-1,-2.348776013E-1
1.147739919E2,6.059413403E-2,1.317789555E-1,-1.907218546E-1
1.147840059E2,1.095101237E-1,8.435145020E-2,-1.311016977E-1
1.147940199E2,1.428204179E-1,5.912031978E-3,-1.013720408E-1
1.148040339E2,1.548425257E-1,-6.801982969E-2,-8.978848904E-2
1.148140439E2,1.305323839E-1,-1.232649833E-1,-8.299449831E-2
1.148240579E2,4.672192037E-2,-1.248391196E-1,-8.465116471E-2
1.148340709E2,-1.012116149E-1,-8.673034608E-2,-9.889934212E-2
1.148440849E2,-2.711574733E-1,-2.948204242E-2,-1.182011217E-1
1.148540989E2,-4.106357396E-1,1.448541507E-2,-1.352200508E-1
1.148641129E2,-4.946735799E-1,2.830364369E-2,-1.491919309E-1
1.148741269E2,-5.168212056E-1,2.420317382E-2,-1.601031572E-1
1.148841409E2,-4.832598567E-1,1.557827741E-2,-1.476836205E-1
1.148941549E2,-4.042263031E-1,1.805874519E-2,-1.126718372E-1
1.149041679E2,-2.970595956E-1,3.195681423E-2,-5.555231497E-2
1.149141819E2,-1.725357920E-1,5.366237462E-2,7.202414330E-3
1.149241959E2,-5.474612862E-2,6.718746573E-2,5.990112945E-2
1.149342099E2,2.674580552E-2,5.399630219E-2,1.053101495E-1
1.149442239E2,6.392592937E-2,1.434928738E-2,1.304695755E-1
1.149542379E2,6.796434522E-2,-4.600486904E-2,1.227634400E-1
1.149642519E2,5.149449781E-2,-1.076991633E-1,9.156920016E-2
1.149742649E2,2.395474911E-2,-1.621751785E-1,6.049277633E-2
1.149842789E2,-2.209071629E-2,-1.736881584E-1,4.192321748E-2
1.149942929E2,-5.475465208E-2,-1.696175188E-1,4.441912472E-2
1.150043069E2,-7.426796108E-2,-1.591822654E-1,4.658282548E-2
1.150143209E2,-6.994058937E-2,-1.525512636E-1,5.577152967E-2
1.150243349E2,-4.313515872E-2,-1.486777961E-1,7.410346717E-2
1.150343479E2,1.204758883E-5,-1.378371269E-1,9.324333817E-2
1.150443619E2,4.126548022E-2,-1.341350675E-1,1.102340445E-1
1.150543759E2,7.449320704E-2,-1.229396686E-1,1.144719273E-1
1.150643899E2,9.841546416E-2,-1.105297953E-1,1.142154932E-1
1.150744039E2,1.139712483E-1,-8.125313371E-2,1.190768331E-1
1.150844179E2,1.499719024E-1,-8.016709983E-2,1.184606552E-1
1.150944319E2,1.976323426E-1,-1.047046632E-1,1.021903381E-1
1.151044449E2,2.197946757E-1,-1.329332739E-1,7.336112857E-2
1.151144589E2,2.233934104E-1,-1.295044571E-1,3.969823942E-2
1.151244729E2,2.066801488E-1,-7.432811707E-2,5.846148357E-3
1.151344869E2,1.766207814E-1,3.867085790E-3,-2.906496450E-2
1.151445009E2,1.536478251E-1,8.556221426E-2,-5.814668164E-2
1.151545149E2,1.439531147E-1,1.716060191E-1,-7.772731036E-2
1.151645279E2,1.443113983E-1,2.575543821E-1,-7.544317096E-2
1.151745419E2,1.397027969E-1,3.215136528E-1,-5.931213871E-2
1.151845559E2,1.267815381E-1,3.445577919E-1,-5.086091906E-2
1.151945699E2,1.005400717E-1,3.421521485E-1,-5.772893876E-2
1.152045839E2,5.734759569E-2,3.127389550E-1,-7.866483927E-2
1.152145979E2,4.487572238E-3,2.651881576E-1,-9.447336197E-2
1.152246119E2,-5.556010455E-2,2.025973499E-1,-1.128871217E-1
1.152346249E2,-1.178897917E-1,1.434392184E-1,-1.320520192E-1
1.152446389E2,-1.830996126E-1,1.121093631E-1,-1.276885122E-1
1.152546529E2,-2.514262199E-1,1.070642695E-1,-1.005178690E-1
1.152646669E2,-2.706606686E-1,1.457291096E-1,-4.734002799E-2
1.152746809E2,-2.051402479E-1,2.088833004E-1,3.625739738E-2
1.152846949E2,-6.512325257E-2,2.689556479E-1,1.479684561E-1
1.152947089E2,1.012180522E-1,2.488442808E-1,2.515313327E-1
1.153047219E2,2.534739971E-1,1.608040780E-1,3.149096668E-1
1.153147359E2,3.543092608E-1,3.824115545E-2,3.400768042E-1
1.153247499E2,4.005563259E-1,-6.763210893E-2,3.498161137E-1
1.153347639E2,3.977826536E-1,-1.290616542E-1,3.399049044E-1
1.153447779E2,3.572748005E-1,-1.625819206E-1,3.137733042E-1
1.153547919E2,2.696405351E-1,-1.810962260E-1,2.572191954E-1
1.153648049E2,1.343865991E-1,-1.718836129E-1,1.824437529E-1
1.153748189E2,-2.670508251E-2,-1.554100960E-1,1.081098616E-1
1.153848329E2,-1.910560280E-1,-1.207283139E-1,2.969449945E-2
1.153948469E2,-3.429755270E-1,-6.589569151E-2,-3.180987388E-2
1.154048609E2,-4.270483255E-1,-1.520721614E-2,-7.352695614E-2
1.154148749E2,-4.400045872E-1,2.900631726E-2,-8.916583657E-2
1.154248889E2,-4.025789201E-1,5.809954554E-2,-8.924865723E-2
1.154349019E2,-3.405935764E-1,6.687758863E-2,-7.739066333E-2
1.154449159E2,-2.734343410E-1,7.175066322E-2,-6.793608516E-2
1.154549299E2,-2.278154790E-1,7.750149071E-2,-6.484095752E-2
1.154649439E2,-2.091865689E-1,9.319068491E-2,-6.310200691E-2
1.154749579E2,-2.095064223E-1,1.127721146E-1,-6.276458502E-2
1.154849719E2,-2.124142945E-1,1.154032573E-1,-6.395708025E-2
1.154949859E2,-2.064136565E-1,9.988927841E-2,-5.321974680E-2
1.155049989E2,-1.915216446E-1,6.652074307E-2,-3.615871072E-2
1.155150129E2,-1.542781442E-1,3.541448712E-2,-9.508192539E-3
1.155250269E2,-1.219743192E-1,1.138256304E-2,2.100352384E-2
1.155350409E2,-1.083929986E-1,-1.098106615E-2,6.465939432E-2
1.155450549E2,-9.462909400E-2,-5.089171231E-2,9.787835181E-2
1.155550689E2,-7.437735796E-2,-1.028923243E-1,1.153425574E-1
1.155650819E2,-4.655888677E-2,-1.702563763E-1,1.135201901E-1
1.155750959E2,7.956018671E-3,-2.149570137E-1,1.140959635E-1
1.155851099E2,6.989228725E-2,-2.164837718E-1,1.221042573E-1
1.155951239E2,1.269917935E-1,-1.972219199E-1,1.270356327E-1
1.156051379E2,1.674685627E-1,-1.670030802E-1,1.239837259E-1
1.156151519E2,2.076237053E-1,-1.717158109E-1,1.051407978E-1
1.156251659E2,2.528158128E-1,-1.977973431E-1,6.618883461E-2
1.156351789E2,2.871908247E-1,-2.289861590E-1,2.433885634E-2
1.156451929E2,3.302986920E-1,-2.178426087E-1,-2.959946170E-3
1.156552069E2,3.434115648E-1,-1.488321126E-1,-1.815887354E-2
1.156652209E2,3.156525195E-1,-5.767010152E-2,-3.978122771E-2
1.156752349E2,2.588169277E-1,3.931849450E-2,-5.382114649E-2
1.156852489E2,2.017839253E-1,1.346233338E-1,-4.043637216E-2
1.156952619E2,2.060218155E-1,2.146617174E-1,-4.355068319E-3
1.157052759E2,2.648802102E-1,2.241843045E-1,1.801599003E-2
1.157152899E2,3.321790695E-1,1.618495584E-1,7.090637926E-3
1.157253039E2,3.472779989E-1,6.461928785E-2,-2.415424958E-2
1.157353179E2,2.740812898E-1,-3.139778972E-2,-6.843249500E-2
1.157453319E2,1.104820371E-1,-1.444625258E-1,-1.525915563E-1
1.157553459E2,-1.001433879E-1,-2.447132170E-1,-2.798738480E-1
1.157653589E2,-3.162228167E-1,-3.058893085E-1,-4.177899361E-1
1.157753729E2,-4.988373816E-1,-2.992319465E-1,-5.353118181E-1
1.157853869E2,-6.078706980E-1,-2.261728495E-1,-6.209667921E-1
1.157954009E2,-6.026884317E-1,-1.090675294E-1,-6.709660292E-1
1.158054149E2,-4.880274832E-1,1.042698231E-2,-6.706049442E-1
1.158154288E2,-3.310106993E-1,1.134867892E-1,-6.281038523E-1
1.158254417E2,-1.769342124E-1,1.677608788E-1,-5.374642611E-1
1.158354557E2,-5.522641540E-2,1.662980020E-1,-4.383437634E-1
1.158454697E2,3.044418059E-2,9.379909933E-2,-3.512319326E-1
1.158554837E2,8.084983379E-2,-1.329219714E-2,-2.950272560E-1
1.158654977E2,8.008159697E-2,-1.295794100E-1,-2.433537692E-1
1.158755117E2,1.960547268E-2,-2.188355178E-1,-1.930503845E-1
1.158855257E2,-7.026828080E-2,-2.610999644E-1,-1.402727813E-1
1.158955388E2,-1.725198179E-1,-2.734959126E-1,-9.937407076E-2
1.159055528E2,-2.752097249E-1,-2.828534842E-1,-8.858747035E-2
1.159155668E2,-3.781627417E-1,-2.974515855E-1,-1.033528298E-1
1.159255808E2,-4.622912407E-1,-3.169724643E-1,-1.316136271E-1
1.159355948E2,-5.094129443E-1,-3.150858581E-1,-1.609110683E-1
1.159456088E2,-5.150439143E-1,-2.947134972E-1,-1.834856272E-1
1.159556218E2,-4.830929041E-1,-2.560110986E-1,-2.053144872E-1
1.159656358E2,-4.077499211E-1,-1.936385930E-1,-2.202960402E-1
1.159756498E2,-3.046917021E-1,-1.014982760E-1,-2.274780422E-1
1.159856638E2,-1.900222301E-1,-1.405656151E-2,-2.294428349E-1
1.159956778E2,-9.358996153E-2,5.392542109E-2,-2.427690327E-1
1.160056918E2,-3.253223747E-2,9.691134840E-2,-2.602370083E-1
1.160157058E2,-1.163414586E-2,1.328605562E-1,-2.852134705E-1
1.160257187E2,-8.038809523E-3,1.678901613E-1,-2.959134281E-1
1.160357327E2,2.266025171E-3,1.867698431E-1,-2.876038551E-1
1.160457467E2,2.515888587E-2,1.833632290E-1,-2.693656087E-1
1.160557607E2,6.915616989E-2,1.528394073E-1,-2.374153733E-1
1.160657747E2,1.143634394E-1,1.091019660E-1,-2.136584073E-1
1.160757887E2,1.532181650E-1,7.761088759E-2,-1.857311726E-1
1.160858018E2,1.623867750E-1,3.431867808E-2,-1.600553244E-1
1.160958158E2,1.600354612E-1,7.653775159E-3,-1.358985901E-1
1.161058298E2,1.586716175E-1,-2.870600205E-3,-1.149243787E-1
1.161158438E2,1.555626541E-1,-6.016592029E-3,-1.027255058E-1
1.161258578E2,1.650046110E-1,1.477023587E-2,-8.297583461E-2
1.161358718E2,1.928391606E-1,2.883651853E-2,-5.753678083E-2
1.161458848E2,2.258928418E-1,1.609294210E-3,-4.192190990E-2
1.161558988E2,2.564057410E-1,-8.397032320E-2,-4.676220566E-2
1.161659128E2,2.749093473E-1,-1.723330319E-1,-7.704239339E-2
1.161759268E2,2.850498557E-1,-2.251091599E-1,-1.086722240E-1
1.161859408E2,2.834383845E-1,-2.093038261E-1,-1.400688440E-1
1.161959548E2,2.703761160E-1,-1.320817471E-1,-1.669281572E-1
1.162059688E2,2.486397028E-1,-1.765639149E-2,-1.869238615E-1
1.162159817E2,2.122646570E-1,1.366767138E-1,-1.753553599E-1
1.162259957E2,1.871771216E-1,3.029105961E-1,-1.471698433E-1
1.162360097E2,1.708615273E-1,4.134983718E-1,-1.161639839E-1
1.162460237E2,1.696379334E-1,4.415352345E-1,-9.591911733E-2
1.162560377E2,1.714235842E-1,4.090787768E-1,-9.221678972E-2
1.162660518E2,1.587571055E-1,3.556882441E-1,-8.681081980E-2
1.162760648E2,1.288117170E-1,3.043472767E-1,-7.874197513E-2
1.162860788E2,7.081416994E-2,2.476298958E-1,-8.252095431E-2
1.162960928E2,-6.352518685E-3,2.046044022E-1,-8.962333947E-2
1.163061068E2,-1.023412645E-1,1.873587668E-1,-9.642834961E-2
1.163161208E2,-1.930975318E-1,2.016151994E-1,-8.434638381E-2
1.163261348E2,-2.507656515E-1,2.217099965E-1,-4.516866803E-2
1.163361488E2,-2.375324070E-1,2.303077430E-1,1.033507101E-2
1.163461617E2,-1.373867095E-1,2.585845590E-1,1.020331755E-1
1.163561757E2,-1.427808590E-2,2.195996046E-1,1.879430264E-1
1.163661897E2,8.379919827E-2,1.679130197E-1,2.554900348E-1
1.163762037E2,1.476735026E-1,6.291896850E-2,3.155685663E-1
1.163862177E2,1.652445197E-1,-2.135442197E-2,3.274041712E-1
1.163962317E2,1.416459829E-1,-9.127278626E-2,3.156580329E-1
1.164062448E2,7.997757941E-2,-9.909395874E-2,2.827121615E-1
1.164162588E2,-1.802462153E-2,-8.502846956E-2,2.361132205E-1
1.164262728E2,-1.572301388E-1,-7.173275948E-2,1.658255309E-1
1.164362868E2,-3.161404431E-1,-8.898498118E-2,1.005170941E-1
1.164463008E2,-4.406160116E-1,-1.281945556E-1,5.609296262E-2
1.164563148E2,-5.054133534E-1,-1.983635128E-1,2.569457516E-2
1.164663288E2,-5.056761503E-1,-2.786729634E-1,1.648235321E-2
1.164763418E2,-4.731584191E-1,-3.296386600E-1,2.602046356E-2
1.164863558E2,-4.369767904E-1,-3.380304575E-1,5.246871710E-2
1.164963698E2,-4.028579593E-1,-2.959351838E-1,8.513132483E-2
1.165063838E2,-3.515962958E-1,-2.010634989E-1,9.886242449E-2
1.165163978E2,-2.969340980E-1,-7.387545705E-2,1.121188402E-1
1.165264118E2,-2.427397817E-1,4.629631713E-2,1.299369186E-1
1.165364247E2,-2.012035251E-1,1.278002262E-1,1.444844455E-1
1.165464387E2,-1.598614156E-1,1.475718617E-1,1.562020928E-1
1.165564527E2,-1.162564158E-1,1.435478330E-1,1.658675075E-1
1.165664667E2,-6.256374717E-2,1.066854298E-1,1.801470369E-1
1.165764807E2,-1.244729385E-3,5.543449894E-2,1.905370951E-1
1.165864947E2,4.044736177E-2,-2.124701999E-2,1.933040023E-1
1.165965078E2,5.780265480E-2,-1.176585108E-1,1.917609721E-1
1.166065218E2,5.811364204E-2,-1.965301931E-1,1.683431417E-1
1.166165358E2,5.887583643E-2,-2.432825118E-1,1.471031010E-1
1.166265498E2,6.091057509E-2,-2.608852983E-1,1.349176317E-1
1.166365638E2,6.298225373E-2,-2.370902002E-1,1.267489195E-1
1.166465778E2,6.344838440E-2,-2.026712149E-1,1.299587488E-1
1.166565918E2,1.047888994E-1,-1.869670898E-1,1.271709502E-1
1.166666048E2,1.972517222E-1,-1.783685386E-1,1.317220181E-1
