"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.218575306E2,-6.968009949E-1,3.087329865E0,6.337820435E0
1.218675446E2,-6.668632507E-1,3.166365509E0,6.075266418E0
1.218775586E2,-7.026388550E-1,3.254681854E0,5.872288513E0
1.218875726E2,-7.665559387E-1,3.321592712E0,5.737269287E0
1.218975856E2,-8.418493652E-1,3.405867462E0,5.643713837E0
1.219075996E2,-9.240284729E-1,3.509751434E0,5.647156677E0
1.219176136E2,-9.963281250E-1,3.662583618E0,5.715714111E0
1.219276276E2,-1.040635986E0,3.785627747E0,5.843548279E0
1.219376416E2,-1.053209839E0,3.885320435E0,6.025569763E0
1.219476556E2,-1.058898010E0,4.064198456E0,6.237528992E0
1.219576686E2,-1.010398865E0,4.206253052E0,6.443051605E0
1.219676826E2,-9.857002258E-1,4.340823212E0,6.767876129E0
1.219776966E2,-9.027726746E-1,4.468657379E0,7.063062286E0
1.219877106E2,-8.517288208E-1,4.609364777E0,7.523953857E0
1.219977246E2,-7.565267944E-1,4.714146881E0,7.978708191E0
1.220077386E2,-6.484515381E-1,4.721930695E0,8.533604279E0
1.220177526E2,-5.225633240E-1,4.725523224E0,8.994944916E0
1.220277656E2,-3.903881836E-1,4.715643768E0,9.482630768E0
1.220377796E2,-2.489323425E-1,4.721781006E0,9.882449341E0
1.220477936E2,-1.781295776E-1,4.745581512E0,1.026729904E1
1.220578076E2,-2.360591125E-1,4.740791473E0,1.059182419E1
1.220678216E2,-2.770738220E-1,4.731959839E0,1.075962524E1
1.220778356E2,-4.233197021E-1,4.728966064E0,1.091859467E1
1.220878486E2,-5.477110291E-1,4.735702057E0,1.097547638E1
1.220978626E2,-7.408094788E-1,4.839436340E0,1.100765945E1
1.221078766E2,-7.846682739E-1,4.900958405E0,1.093042007E1
1.221178906E2,-8.349636841E-1,5.012925568E0,1.090242828E1
1.221279046E2,-7.352709961E-1,5.119803314E0,1.073342972E1
1.221379186E2,-5.816903687E-1,5.215753784E0,1.058898010E1
1.221479316E2,-3.830534363E-1,5.168601837E0,1.052626053E1
1.221579456E2,-2.430944824E-1,5.042563934E0,1.061876816E1
1.221679596E2,-7.738906860E-2,4.776716766E0,1.090347610E1
1.221779736E2,8.038284302E-2,4.465364227E0,1.129131958E1
1.221879876E2,2.327659607E-1,4.093836823E0,1.173020691E1
1.221980016E2,3.131488037E-1,3.818409576E0,1.198093552E1
1.222080146E2,4.239184570E-1,3.592379608E0,1.196925980E1
1.222180286E2,5.701643372E-1,3.499422913E0,1.169637726E1
1.222280426E2,7.054829407E-1,3.515289917E0,1.117710709E1
1.222380566E2,8.348139954E-1,3.536545715E0,1.053239777E1
1.222480706E2,9.605525208E-1,3.533102875E0,9.885443115E0
1.222580846E2,1.047072601E0,3.516786804E0,9.352401581E0
1.222680976E2,1.066532135E0,3.427572327E0,8.874894562E0
1.222781116E2,1.053060150E0,3.312312012E0,8.419691162E0
1.222881256E2,9.578581238E-1,3.187770996E0,8.061785431E0
1.222981396E2,8.220904541E-1,3.078797607E0,7.756570129E0
1.223081536E2,6.312373352E-1,2.961890717E0,7.572902069E0
1.223181676E2,4.384382629E-1,2.856509857E0,7.478897552E0
1.223281816E2,2.507286072E-1,2.777174835E0,7.391928406E0
1.223381946E2,8.637039185E-2,2.750380554E0,7.335944824E0
1.223482086E2,-3.861968994E-2,2.767295380E0,7.251969452E0
1.223582226E2,-1.477427673E-1,2.789299622E0,7.118147736E0
1.223682366E2,-2.395019531E-1,2.858605499E0,6.925348663E0
1.223782506E2,-3.071612549E-1,2.923121338E0,6.704408112E0
1.223882636E2,-3.435356140E-1,2.996618500E0,6.492897949E0
1.223982776E2,-3.864962769E-1,3.069816284E0,6.272107086E0
1.224082916E2,-4.532574463E-1,3.147055664E0,6.155798950E0
1.224183056E2,-4.812492371E-1,3.198997650E0,6.092929688E0
1.224283196E2,-5.556445312E-1,3.266058197E0,6.113586731E0
1.224383336E2,-6.496490479E-1,3.366199951E0,6.141578522E0
1.224483466E2,-7.484436035E-1,3.477119293E0,6.150410156E0
1.224583606E2,-8.448431396E-1,3.641327820E0,6.161038055E0
1.224683746E2,-9.015751648E-1,3.830234985E0,6.181545410E0
1.224783886E2,-9.136999512E-1,4.034260712E0,6.339317322E0
1.224884026E2,-8.867559814E-1,4.248914337E0,6.551575928E0
1.224984166E2,-8.527766418E-1,4.477638702E0,6.767876129E0
1.225084306E2,-8.467890930E-1,4.707859955E0,7.072342987E0
1.225184436E2,-7.908055115E-1,4.937632141E0,7.281308441E0
1.225284576E2,-7.827223206E-1,5.146298218E0,7.531138916E0
1.225384716E2,-8.617579651E-1,5.363047485E0,7.805518341E0
1.225484856E2,-8.655001831E-1,5.516029358E0,8.066425781E0
1.225584996E2,-8.354127502E-1,5.542374573E0,8.534801788E0
1.225685136E2,-7.508386230E-1,5.469625854E0,9.025930481E0
1.225785266E2,-6.453080750E-1,5.429359589E0,9.527088318E0
1.225885406E2,-5.840853882E-1,5.334157562E0,1.002659958E1
1.225985546E2,-6.007008362E-1,5.197042694E0,1.051473450E1
1.226085686E2,-6.767427063E-1,5.088668060E0,1.099343903E1
1.226185826E2,-7.878117371E-1,5.039869537E0,1.133712433E1
1.226285966E2,-8.695417786E-1,5.069657593E0,1.147079636E1
1.226386096E2,-9.202862549E-1,5.166057129E0,1.141032211E1
1.226486236E2,-8.809181213E-1,5.304519196E0,1.119477036E1
1.226586376E2,-1.195264435E0,5.370831299E0,1.102502335E1
1.226686516E2,-1.203946381E0,5.480553131E0,1.086904770E1
1.226786656E2,-1.308728485E0,5.435796204E0,1.093970078E1
1.226886796E2,-1.222507782E0,5.299130402E0,1.097876953E1
1.226986926E2,-1.201551361E0,5.148244171E0,1.113115265E1
1.227087066E2,-1.140029297E0,4.874463501E0,1.136870865E1
1.227187206E2,-1.066681824E0,4.471501465E0,1.177032349E1
1.227287346E2,-1.011147308E0,4.073928223E0,1.207943069E1
1.227387486E2,-1.011446686E0,3.704346771E0,1.227118195E1
1.227487626E2,-1.037791901E0,3.439248047E0,1.219035004E1
1.227587756E2,-1.092428284E0,3.315006409E0,1.176553345E1
1.227687896E2,-1.083596649E0,3.297642517E0,1.104672821E1
1.227788036E2,-9.855505371E-1,3.366349640E0,1.032268387E1
1.227888176E2,-8.204438782E-1,3.437302094E0,9.750573578E0
1.227988316E2,-6.506968689E-1,3.463796997E0,9.240883484E0
1.228088456E2,-5.472619629E-1,3.519630890E0,8.775950317E0
1.228188596E2,-4.628375244E-1,3.501219177E0,8.373287659E0
1.228288736E2,-4.472698975E-1,3.471131744E0,8.036338348E0
1.228388876E2,-4.252656555E-1,3.362008667E0,7.832612000E0
1.228489016E2,-4.484674072E-1,3.265908508E0,7.662415924E0
1.228589156E2,-4.707710266E-1,3.151396637E0,7.501051483E0
1.228689296E2,-4.547543335E-1,3.120710449E0,7.358248444E0
1.228789426E2,-3.875440979E-1,3.072660370E0,7.175927582E0
1.228889566E2,-3.121009827E-1,3.050805817E0,6.921007690E0
1.228989706E2,-2.188449097E-1,3.000510406E0,6.662644958E0
1.229089846E2,-1.947450256E-1,3.015928345E0,6.435267792E0
1.229189986E2,-1.736389160E-1,3.032094727E0,6.189927979E0
1.229290126E2,-2.281256104E-1,3.035238190E0,5.998775482E0
1.229390256E2,-3.086581421E-1,3.059038696E0,5.870492249E0
1.229490396E2,-3.776646423E-1,3.129392395E0,5.694907379E0
1.229590536E2,-5.198689270E-1,3.167113953E0,5.634732513E0
1.229690676E2,-6.102809143E-1,3.250939636E0,5.629942474E0
1.229790816E2,-7.756869507E-1,3.376378784E0,5.683231659E0
1.229890956E2,-8.846603394E-1,3.488645325E0,5.805826721E0
1.229991086E2,-9.716294861E-1,3.645070038E0,6.023474121E0
1.230091226E2,-1.006806335E0,3.791764984E0,6.299500122E0
1.230191366E2,-9.916877747E-1,3.940256195E0,6.676116943E0
1.230291506E2,-9.145980835E-1,4.074826355E0,7.194638672E0
1.230391646E2,-7.798782349E-1,4.205354919E0,7.726782074E0
1.230491786E2,-6.162684631E-1,4.350403290E0,8.194858704E0
1.230591916E2,-4.764591980E-1,4.452041931E0,8.635242920E0
1.230692056E2,-2.948867798E-1,4.518952789E0,9.042545929E0
1.230792196E2,-1.917512512E-1,4.508324890E0,9.593999176E0
1.230892336E2,-9.744735718E-2,4.495451660E0,1.004231689E1
1.230992476E2,-2.859054565E-2,4.501588898E0,1.041114990E1
1.231092616E2,-6.481521606E-2,4.539759521E0,1.070723419E1
1.231192746E2,-1.276844788E-1,4.506378937E0,1.096484848E1
1.231292886E2,-2.297721863E-1,4.486021271E0,1.120509888E1
1.231393026E2,-2.772235107E-1,4.428540802E0,1.134909943E1
1.231493166E2,-3.725752258E-1,4.445455627E0,1.144879211E1
1.231593306E2,-4.131408691E-1,4.568649445E0,1.138427628E1
1.231693446E2,-3.659889221E-1,4.670587463E0,1.124192230E1
1.231793586E2,-2.978805542E-1,4.816533966E0,1.103654938E1
1.231893716E2,-2.427951050E-1,4.961432648E0,1.075408676E1
1.231993856E2,-1.770817566E-1,5.009333038E0,1.059212357E1
1.232093996E2,-5.134323120E-2,4.900209961E0,1.052715866E1
1.232194136E2,1.046324158E-1,4.666246490E0,1.070962921E1
1.232294276E2,2.450404358E-1,4.317771149E0,1.105900269E1
1.232394406E2,3.778143311E-1,3.918102264E0,1.149250122E1
1.232494546E2,4.710704041E-1,3.536396027E0,1.182915115E1
1.232594686E2,5.275030518E-1,3.322640533E0,1.198976715E1
1.232694826E2,6.206094360E-1,3.241209869E0,1.187690186E1
1.232794966E2,6.872209167E-1,3.215463409E0,1.139475449E1
1.232895106E2,7.466473389E-1,3.325933685E0,1.069391190E1
1.232995236E2,8.589138794E-1,3.475772095E0,9.942923584E0
1.233095376E2,9.449848938E-1,3.567980347E0,9.226213989E0
1.233195516E2,9.717791748E-1,3.605701904E0,8.638685760E0
1.233295656E2,9.355545044E-1,3.580254822E0,8.136629791E0
1.233395796E2,8.482859802E-1,3.507805481E0,7.720046082E0
1.233495936E2,7.762857056E-1,3.391197968E0,7.436685333E0
1.233596066E2,6.653663635E-1,3.279829559E0,7.287295990E0
1.233696206E2,5.188211060E-1,3.172652435E0,7.266938324E0
1.233796346E2,4.171824646E-1,3.065026245E0,7.295079803E0
1.233896486E2,3.367996216E-1,2.986589355E0,7.382498016E0
1.233996626E2,3.218307495E-1,2.933150482E0,7.528743896E0
1.234096766E2,3.155438232E-1,2.916535034E0,7.568860474E0
1.234196906E2,2.987786865E-1,2.913840637E0,7.513475647E0
1.234297036E2,2.890489197E-1,2.948718109E0,7.361541595E0
1.234397176E2,2.767744446E-1,3.000660095E0,7.106172638E0
1.234497316E2,2.513273621E-1,3.082390137E0,6.761738892E0
1.234597456E2,1.435514832E-1,3.198847961E0,6.400839386E0
1.234697596E2,3.472778320E-2,3.303181000E0,6.102060699E0
1.234797726E2,-8.322692871E-2,3.381617889E0,5.870641937E0
1.234897866E2,-2.185455322E-1,3.437601471E0,5.764213257E0
1.234998006E2,-3.597019958E-1,3.553011475E0,5.760620728E0
1.235098146E2,-4.204756165E-1,3.664230194E0,5.799988861E0
1.235198286E2,-4.406835938E-1,3.851790161E0,5.907315674E0
1.235298426E2,-4.096980286E-1,4.040397949E0,6.073470154E0
1.235398556E2,-3.424877930E-1,4.248764648E0,6.282884674E0
1.235498696E2,-2.529739380E-1,4.452490997E0,6.528374176E0
1.235598836E2,-1.842668152E-1,4.646188202E0,6.832841034E0
1.235698976E2,-1.215472412E-1,4.808001709E0,7.182214508E0
1.235799116E2,-7.424560547E-2,4.969815216E0,7.551496582E0
1.235899256E2,-7.619155884E-2,5.112169189E0,7.957003326E0
1.235999396E2,-8.053253174E-2,5.196443939E0,8.380323029E0
1.236099526E2,-6.511459351E-2,5.235662384E0,8.883127441E0
1.236199666E2,-6.631210327E-2,5.205574951E0,9.397308197E0
1.236299806E2,-8.951385498E-2,5.143753510E0,9.934091949E0
1.236399946E2,-1.272354126E-1,5.047653351E0,1.043794418E1
1.236500086E2,-1.610650635E-1,4.993765411E0,1.088626190E1
1.236600216E2,-2.525248718E-1,4.984484711E0,1.118339401E1
1.236700356E2,-3.802093506E-1,4.978497162E0,1.135074600E1
1.236800496E2,-4.929249573E-1,5.048701172E0,1.145897095E1
1.236900636E2,-5.737568665E-1,5.118007050E0,1.146914978E1
1.237000776E2,-6.810836792E-1,5.195246429E0,1.148022675E1
1.237100916E2,-8.012837219E-1,5.246290283E0,1.147259262E1
1.237201046E2,-9.062155151E-1,5.234913940E0,1.144475052E1
1.237301186E2,-9.764195251E-1,5.112767944E0,1.144085861E1
1.237401326E2,-1.018631744E0,4.882546692E0,1.134520752E1
1.237501466E2,-1.052611084E0,4.631668396E0,1.130718658E1
1.237601606E2,-1.139879608E0,4.328099670E0,1.139355698E1
1.237701746E2,-1.132395172E0,3.950135651E0,1.150672165E1
1.237801876E2,-1.119222565E0,3.653003540E0,1.161240189E1
1.237902016E2,-1.135987701E0,3.462898865E0,1.160521683E1
1.238002156E2,-1.132993927E0,3.360960846E0,1.140672958E1
1.238102296E2,-1.102457428E0,3.346740417E0,1.097382980E1
1.238202432E2,-1.040935364E0,3.414699097E0,1.040231827E1
1.238302572E2,-9.006770325E-1,3.491190033E0,9.826765137E0
1.238402703E2,-7.298822021E-1,3.578308868E0,9.345366211E0
1.238502843E2,-6.198609924E-1,3.618575134E0,9.020092621E0
1.238602983E2,-5.435197449E-1,3.624412994E0,8.647218018E0
1.238703123E2,-5.433700562E-1,3.574866028E0,8.379275208E0
1.238803263E2,-5.075944519E-1,3.469185791E0,8.122858429E0
1.238903403E2,-4.706213379E-1,3.334465942E0,7.961793365E0
1.239003533E2,-4.567002869E-1,3.184926910E0,7.916587372E0
1.239103673E2,-3.894900513E-1,3.041076050E0,7.934550018E0
1.239203813E2,-3.499722290E-1,2.944077759E0,7.964787140E0
1.239303953E2,-2.956352234E-1,2.870281219E0,7.916287994E0
1.239404093E2,-2.222877502E-1,2.864293671E0,7.803422699E0
1.239504233E2,-1.206491089E-1,2.891387329E0,7.564669189E0
1.239604362E2,-4.775070190E-2,2.988535309E0,7.242239685E0
1.239704502E2,-4.281097412E-2,3.104095001E0,6.828799438E0
1.239804642E2,-7.634124756E-2,3.220253448E0,6.414161682E0
1.239904782E2,-1.323248291E-1,3.298091583E0,6.077212372E0
1.240004922E2,-2.305206299E-1,3.367696838E0,5.879623260E0
1.240105062E2,-3.677851868E-1,3.426973572E0,5.820645905E0
1.240205193E2,-5.291496277E-1,3.495231628E0,5.858966217E0
1.240305333E2,-6.727011108E-1,3.577560425E0,5.923182678E0
1.240405473E2,-7.741900635E-1,3.629951477E0,6.091432800E0
1.240505613E2,-8.006849670E-1,3.672014008E0,6.390660553E0
1.240605753E2,-7.451504517E-1,3.749103699E0,6.790179749E0
1.240705893E2,-6.878196716E-1,3.820954285E0,7.242539063E0
1.240806023E2,-6.439608765E-1,3.870501251E0,7.753127289E0
1.240906163E2,-6.072871399E-1,3.867507477E0,8.265661469E0
1.241006303E2,-5.951623535E-1,3.827091522E0,8.765172729E0
1.241106443E2,-5.755531311E-1,3.762725372E0,9.205407257E0
1.241206583E2,-5.900729370E-1,3.709735565E0,9.604477386E0
1.241306723E2,-5.556445312E-1,3.657494202E0,9.961484985E0
1.241406852E2,-4.924758911E-1,3.599414978E0,1.030382309E1
1.241506992E2,-4.381388855E-1,3.615880737E0,1.057026901E1
1.241607132E2,-4.043092346E-1,3.652105408E0,1.073851913E1
1.241707272E2,-4.215234375E-1,3.700005798E0,1.080677719E1
1.241807412E2,-5.289999390E-1,3.740721130E0,1.082548828E1
1.241907552E2,-6.388714600E-1,3.794309692E0,1.084270248E1
1.242007683E2,-7.538323975E-1,3.963607635E0,1.074495575E1
1.242107823E2,-7.961943054E-1,4.234693909E0,1.059107574E1
1.242207963E2,-7.188052368E-1,4.484823761E0,1.040995239E1
1.242308103E2,-5.999523926E-1,4.733456726E0,1.024484573E1
1.242408243E2,-5.043013000E-1,4.983736267E0,1.005414230E1
1.242508383E2,-4.523593140E-1,5.116659851E0,9.983040161E0
1.242608513E2,-3.903881836E-1,5.064717865E0,1.006267456E1
1.242708653E2,-3.287164307E-1,4.867577820E0,1.035322037E1
1.242808792E2,-2.603086853E-1,4.474495239E0,1.074405762E1
1.242908932E2,-1.646575928E-1,4.017944641E0,1.119162689E1
1.243009072E2,-2.351609802E-1,3.691922607E0,1.144340332E1
1.243109212E2,-3.640429688E-1,3.363355865E0,1.158770325E1
1.243209342E2,-5.065466309E-1,3.136427765E0,1.163904648E1
1.243309483E2,-5.511538696E-1,3.013982391E0,1.135029694E1
1.243409623E2,-5.578898621E-1,3.054997101E0,1.081411194E1
1.243509763E2,-5.313949585E-1,3.204835510E0,1.016311569E1
1.243609903E2,-4.640350342E-1,3.388054504E0,9.481732635E0
1.243710043E2,-4.098477173E-1,3.553011475E0,8.895252228E0
1.243810173E2,-4.017645264E-1,3.643423462E0,8.420888672E0
1.243910313E2,-3.909869385E-1,3.670666809E0,8.126750336E0
1.244010453E2,-3.757186890E-1,3.580554199E0,7.955805817E0
1.244110593E2,-3.954776001E-1,3.454965363E0,7.873926086E0
1.244210733E2,-3.803590393E-1,3.334465942E0,7.795938263E0
1.244310873E2,-3.264710999E-1,3.200793915E0,7.730374603E0
1.244411002E2,-2.082170105E-1,3.109932861E0,7.687114563E0
1.244511142E2,-1.227447510E-2,3.062631226E0,7.720046082E0
1.244611282E2,2.052232361E-1,3.077151031E0,7.694299622E0
1.244711422E2,3.835025024E-1,3.146756287E0,7.642956390E0
1.244811562E2,4.805007935E-1,3.214565277E0,7.529492340E0
1.244911693E2,4.942721558E-1,3.319197693E0,7.370672607E0
1.245011833E2,4.761598206E-1,3.384911041E0,7.116950226E0
1.245111973E2,4.198768616E-1,3.465892639E0,6.880442047E0
1.245212113E2,3.112028503E-1,3.515589294E0,6.680158539E0
1.245312253E2,1.666035461E-1,3.577560425E0,6.465804291E0
1.245412393E2,-6.137237549E-3,3.610791321E0,6.375242615E0
1.245512523E2,-2.116598511E-1,3.642076263E0,6.292764130E0
1.245612663E2,-3.456312561E-1,3.674708405E0,6.277944946E0
1.245712803E2,-4.264631653E-1,3.746858368E0,6.303691406E0
1.245812943E2,-4.803511047E-1,3.842659149E0,6.373446350E0
1.245913083E2,-4.760101318E-1,3.993994446E0,6.413862305E0
1.246013223E2,-4.336482239E-1,4.179907837E0,6.536457367E0
1.246113352E2,-3.758683777E-1,4.362378387E0,6.699019318E0
1.246213492E2,-3.878434753E-1,4.545447693E0,6.895111542E0
1.246313632E2,-4.311035156E-1,4.744234314E0,7.126679993E0
1.246413772E2,-4.799020386E-1,4.904401245E0,7.439978485E0
1.246513912E2,-5.140310669E-1,5.039121094E0,7.858957214E0
1.246614052E2,-4.713697815E-1,5.088069305E0,8.390352173E0
1.246714183E2,-4.581971741E-1,5.124743042E0,8.912616119E0
1.246814323E2,-4.650828552E-1,5.092410278E0,9.476643219E0
1.246914463E2,-4.611909485E-1,5.027744751E0,1.004321503E1
1.247014603E2,-4.936734009E-1,4.961582336E0,1.058613602E1
1.247114743E2,-5.691165161E-1,4.892575836E0,1.104568039E1
1.247214883E2,-6.950047302E-1,4.842879181E0,1.132993927E1
1.247315013E2,-7.662565613E-1,4.858895874E0,1.149803970E1
1.247415153E2,-7.979905701E-1,4.925507355E0,1.162886765E1
1.247515293E2,-7.915539551E-1,5.019362183E0,1.161689255E1
1.247615433E2,-8.463400269E-1,5.185366974E0,1.146465912E1
1.247715573E2,-9.618997192E-1,5.335205383E0,1.120464981E1
1.247815713E2,-1.085243225E0,5.397475891E0,1.090946365E1
1.247915842E2,-1.259630585E0,5.347180481E0,1.071157516E1
1.248015982E2,-1.454974365E0,5.164859619E0,1.050335815E1
1.248116122E2,-1.672472076E0,4.879103851E0,1.035830978E1
1.248216256E2,-1.852248230E0,4.488116913E0,1.037851776E1
1.248316396E2,-1.925745392E0,4.045786743E0,1.048674271E1
1.248416536E2,-1.885928192E0,3.641627197E0,1.060305084E1
1.248516666E2,-1.796863403E0,3.358266449E0,1.065424438E1
1.248616806E2,-1.682201843E0,3.163222046E0,1.052536240E1
1.248716946E2,-1.535955963E0,3.158432007E0,1.022748184E1
1.248817086E2,-1.374741211E0,3.218906250E0,9.751920776E0
1.248917226E2,-1.197060699E0,3.280578003E0,9.316476288E0
1.249017366E2,-9.915380859E-1,3.286565552E0,8.955726471E0
1.249117496E2,-8.753796387E-1,3.312910767E0,8.646319885E0
1.249217636E2,-8.114625549E-1,3.328628082E0,8.451724548E0
1.249317776E2,-7.665559387E-1,3.298241272E0,8.342601471E0
1.249417916E2,-7.494914246E-1,3.186723175E0,8.353528748E0
1.249518056E2,-7.261399841E-1,3.054697723E0,8.409063263E0
1.249618196E2,-6.459068298E-1,2.903661804E0,8.461304626E0
1.249718326E2,-5.737568665E-1,2.819087677E0,8.483009491E0
1.249818466E2,-4.926255798E-1,2.799179077E0,8.444539490E0
1.249918606E2,-4.010160828E-1,2.854114838E0,8.313861237E0
1.250018746E2,-2.788700867E-1,2.940485229E0,8.031847687E0
1.250118886E2,-2.392025757E-1,3.052901459E0,7.668403473E0
1.250219026E2,-1.630110168E-1,3.181484070E0,7.195836182E0
1.250319156E2,-1.692979431E-1,3.347039795E0,6.806645508E0
1.250419296E2,-2.122586060E-1,3.525319061E0,6.495891724E0
1.250519436E2,-2.700384521E-1,3.635639648E0,6.187832336E0
1.250619576E2,-3.594026184E-1,3.704047394E0,6.054309998E0
1.250719716E2,-4.917274475E-1,3.751798096E0,6.056255951E0
1.250819846E2,-6.245013428E-1,3.776945801E0,6.108048248E0
1.250919986E2,-6.927593994E-1,3.844605103E0,6.139333191E0
1.251020126E2,-7.533833313E-1,3.962559814E0,6.212081909E0
1.251120266E2,-7.963439941E-1,4.095034332E0,6.295009460E0
1.251220406E2,-7.914042664E-1,4.258644104E0,6.402485962E0
1.251320546E2,-8.158035278E-1,4.398603058E0,6.676116943E0
1.251420676E2,-7.649093628E-1,4.493056641E0,7.105424194E0
1.251520816E2,-7.212002563E-1,4.545298004E0,7.614066467E0
1.251620956E2,-6.831793213E-1,4.561464386E0,8.076754303E0
1.251721096E2,-6.776408386E-1,4.585115204E0,8.529562683E0
1.251821236E2,-6.716532898E-1,4.582121429E0,8.974886627E0
1.251921376E2,-6.706054688E-1,4.540807343E0,9.373358002E0
1.252021506E2,-6.553372192E-1,4.521946564E0,9.669891357E0
1.252121646E2,-6.409671021E-1,4.519701233E0,9.945917358E0
1.252221786E2,-6.502478027E-1,4.535418549E0,1.016715729E1
1.252321926E2,-6.800358582E-1,4.499792633E0,1.039992325E1
1.252422066E2,-7.214996338E-1,4.412823486E0,1.066532135E1
1.252522206E2,-7.482939148E-1,4.279001770E0,1.090886490E1
1.252622336E2,-8.711883545E-1,4.229903870E0,1.115061218E1
1.252722476E2,-9.714797974E-1,4.288132782E0,1.121677460E1
1.252822616E2,-1.062789917E0,4.408781891E0,1.118369339E1
1.252922756E2,-1.080303497E0,4.565356293E0,1.101170105E1
1.253022896E2,-1.060544586E0,4.784500580E0,1.077713882E1
1.253123036E2,-9.647438049E-1,4.861889648E0,1.072878937E1
1.253223166E2,-8.021818542E-1,4.825664978E0,1.081351318E1
1.253323306E2,-6.110293579E-1,4.617447968E0,1.106304428E1
1.253423446E2,-3.785627747E-1,4.325105896E0,1.141840530E1
1.253523586E2,-1.071771240E-1,3.920646973E0,1.184217407E1
1.253623726E2,4.251159668E-2,3.620970154E0,1.197404984E1
1.253723866E2,1.204994202E-1,3.294798431E0,1.199306030E1
1.253823996E2,1.339714050E-1,3.110830994E0,1.178529236E1
1.253924136E2,7.499404907E-2,3.040626984E0,1.127709915E1
1.254024276E2,5.089416504E-2,3.006647644E0,1.063164139E1
1.254124416E2,7.499404907E-2,3.009940796E0,1.010338989E1
1.254224556E2,1.793270874E-1,3.040477295E0,9.495054932E0
1.254324696E2,3.462300110E-1,3.021766205E0,8.939859467E0
1.254424826E2,4.788542175E-1,3.053949280E0,8.515641632E0
1.254524966E2,6.807843018E-1,2.995271301E0,8.096962280E0
1.254625106E2,6.843768311E-1,3.002156982E0,7.909851379E0
1.254725246E2,7.084767151E-1,2.925516357E0,7.683372345E0
1.254825386E2,6.042933655E-1,2.825374603E0,7.632029114E0
1.254925516E2,5.096900940E-1,2.699935455E0,7.682324524E0
1.255025656E2,4.165837097E-1,2.644999695E0,7.724836121E0
1.255125796E2,3.499722290E-1,2.669698334E0,7.672445068E0
1.255225936E2,2.746788025E-1,2.706821136E0,7.478448486E0
1.255326076E2,2.417472839E-1,2.815046082E0,7.188800812E0
1.255426216E2,1.670526123E-1,2.901865540E0,6.848708038E0
1.255526356E2,6.930587769E-2,3.027454376E0,6.500831451E0
1.255626486E2,-2.335144043E-2,3.145708466E0,6.167474670E0
1.255726626E2,-1.407073975E-1,3.240162048E0,5.883066101E0
1.255826766E2,-3.043171692E-1,3.354973297E0,5.717360687E0
1.255926906E2,-4.323010254E-1,3.457809448E0,5.617967377E0
1.256027046E2,-5.710624695E-1,3.565585327E0,5.626948700E0
1.256127176E2,-6.393205261E-1,3.712729340E0,5.725443878E0
1.256227316E2,-6.873706055E-1,3.873794403E0,5.962550812E0
1.256327456E2,-7.149133301E-1,4.065845032E0,6.243067474E0
1.256427596E2,-6.924600220E-1,4.248165894E0,6.566844177E0
1.256527736E2,-6.758445740E-1,4.464765472E0,6.971452789E0
1.256627876E2,-6.357279968E-1,4.629123688E0,7.371421051E0
1.256728006E2,-6.087840271E-1,4.792284393E0,7.766898651E0
1.256828146E2,-5.989045715E-1,4.945116577E0,8.112829285E0
1.256928286E2,-6.466552734E-1,5.094505920E0,8.413104858E0
1.257028426E2,-7.206015015E-1,5.211861877E0,8.694369965E0
1.257128566E2,-7.557783508E-1,5.327122192E0,8.897647247E0
1.257228706E2,-7.526348877E-1,5.343138885E0,9.156908112E0
1.257328836E2,-7.229965210E-1,5.347479858E0,9.376351776E0
1.257428976E2,-6.459068298E-1,5.333858185E0,9.549691315E0
1.257529116E2,-5.391787720E-1,5.308710480E0,9.754315796E0
1.257629256E2,-4.920268250E-1,5.231770477E0,9.981992340E0
1.257729396E2,-4.977149963E-1,5.163512421E0,1.017344421E1
1.257829536E2,-4.948709106E-1,5.059628448E0,1.032148636E1
1.257929666E2,-5.191204834E-1,5.185666351E0,1.036025574E1
1.258029806E2,-5.945635986E-1,5.280269623E0,1.055125854E1
1.258129946E2,-5.870791626E-1,5.184169464E0,1.050844757E1
1.258230134E2,-6.527925110E-1,5.265749817E0,1.063852707E1
1.258330274E2,-7.376660156E-1,5.232668610E0,1.079854431E1
1.258430414E2,-8.695417786E-1,5.100343781E0,1.107651627E1
1.258530544E2,-1.003213806E0,4.722379761E0,1.138592285E1
1.258630684E2,-1.188079376E0,4.387825470E0,1.169368286E1
1.258730824E2,-1.350341949E0,4.086502075E0,1.217807556E1
1.258830964E2,-1.388362885E0,3.693569183E0,1.227836700E1
1.258931104E2,-1.432970123E0,3.504961395E0,1.220921082E1
1.259031244E2,-1.450783081E0,3.355871429E0,1.184816162E1
1.259131374E2,-1.428928528E0,3.329077148E0,1.130583939E1
1.259231514E2,-1.301543427E0,3.369044037E0,1.064406555E1
1.259331654E2,-1.141675873E0,3.495381317E0,1.002510269E1
1.259431794E2,-9.584568787E-1,3.594774628E0,9.516161041E0
1.259531934E2,-8.503816223E-1,3.635939026E0,9.163494415E0
1.259632074E2,-7.619155884E-1,3.648812256E0,8.842412109E0
1.259732204E2,-7.062313843E-1,3.628604279E0,8.523874512E0
1.259832344E2,-6.486012268E-1,3.533252563E0,8.248297577E0
1.259932484E2,-5.813909912E-1,3.422183533E0,7.942184143E0
